#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2007-01-01 00:00:00+00:00 2007-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
HPN,2007-01-01 10:56,-73.7075,41.0669,44.96,42.98,92.72,120.00,11.00,0.12,30.03,1017.30,1.00,M,OVC,   ,   ,   ,200.00,M,M,M,-RA BR,M,M,M,M,M,M,38.84,METAR KHPN 011056Z 12011KT 1SM -RA BR OVC002 07/06 A3003 RMK AO2 CIG 001V006 SLP173 P0012 T00720061
HPN,2007-01-01 11:56,-73.7075,41.0669,44.96,44.06,96.63,80.00,6.00,0.36,30.02,1017.10,1.00,M,BKN,OVC,   ,   ,400.00,1100.00,M,M,+RA BR,M,M,M,M,M,M,41.14,METAR KHPN 011156Z 08006KT 1SM +RA BR BKN004 OVC011 07/07 A3002 RMK AO2 SLP171 P0036 60059 70059 T00720067 10078 20050 56029
HPN,2007-01-01 12:56,-73.7075,41.0669,46.40,46.40,100.00,290.00,3.00,M,30.02,M,0.75,M,VV ,   ,   ,   ,200.00,M,M,M,RA BR,M,M,M,M,M,M,45.15,METAR KHPN 011256Z 29003KT 3/4SM RA BR VV002 08/08 A3002
HPN,2007-01-01 13:56,-73.7075,41.0669,46.94,46.04,96.66,80.00,5.00,0.38,29.98,1015.50,0.25,14.00,VV ,   ,   ,   ,200.00,M,M,M,RA FG,M,M,M,M,M,M,44.14,METAR KHPN 011356Z 08005G14KT 1/4SM RA FG VV002 08/08 A2998 RMK AO2 SLP155 P0038 T00830078
HPN,2007-01-01 14:56,-73.7075,41.0669,50.00,48.20,93.50,140.00,8.00,M,29.94,M,1.00,M,BKN,OVC,   ,   ,200.00,800.00,M,M,RA BR,M,M,M,M,M,M,46.29,METAR KHPN 011456Z 14008KT 1SM RA BR BKN002 OVC008 10/09 A2994
HPN,2007-01-01 15:56,-73.7075,41.0669,50.00,48.92,96.05,130.00,6.00,0.17,29.89,1012.60,0.50,M,VV ,   ,   ,   ,400.00,M,M,M,RA BR,M,M,M,M,M,M,47.21,METAR KHPN 011556Z COR 13006KT 1/2SM RA BR VV004 10/09 A2989 RMK AO2 PRESFR SLP126 P0017 T01000094
HPN,2007-01-01 16:56,-73.7075,41.0669,51.98,51.08,96.73,150.00,5.00,M,29.84,1010.80,0.12,M,VV ,   ,   ,   ,100.00,M,M,M,FG,M,M,M,M,M,M,51.98,METAR KHPN 011656Z 15005KT 1/8SM FG VV001 11/11 A2984 RMK AO2 RAE52 SLP108 T01110106 $
HPN,2007-01-01 17:56,-73.7075,41.0669,53.60,53.60,100.00,170.00,5.00,M,29.79,M,0.12,M,VV ,   ,   ,   ,100.00,M,M,M,FG,M,M,M,M,M,M,53.60,METAR KHPN 011756Z 17005KT 1/8SM FG VV001 12/12 A2979
HPN,2007-01-01 18:56,-73.7075,41.0669,53.60,51.80,93.60,170.00,5.00,M,29.77,M,0.25,M,VV ,   ,   ,   ,100.00,M,M,M,-RA FG,M,M,M,M,M,M,53.60,METAR KHPN 011856Z 17005KT 1/4SM -RA FG VV001 12/11 A2977
HPN,2007-01-01 19:56,-73.7075,41.0669,53.60,51.80,93.60,0.00,0.00,M,29.73,M,0.25,M,VV ,   ,   ,   ,100.00,M,M,M,-RA FG,M,M,M,M,M,M,53.60,METAR KHPN 011956Z 00000KT 1/4SM -RA FG VV001 12/11 A2973
HPN,2007-01-01 20:56,-73.7075,41.0669,53.06,51.98,96.10,0.00,0.00,0.02,29.72,1006.60,0.12,M,VV ,   ,   ,   ,100.00,M,M,M,-RA FG,M,M,M,M,M,M,53.06,METAR KHPN 012056Z 00000KT 1/8SM -RA FG VV001 12/11 A2972 RMK AO2 RAE1958B16 SLP066 P0002 60003 T01170111 56025
HPN,2007-01-01 21:56,-73.7075,41.0669,51.80,51.80,100.00,290.00,3.00,M,29.73,M,1.50,M,VV ,   ,   ,   ,200.00,M,M,M,BR,M,M,M,M,M,M,51.80,METAR KHPN 012156Z 29003KT 1 1/2SM BR VV002 11/11 A2973
HPN,2007-01-01 22:56,-73.7075,41.0669,53.06,51.08,92.96,0.00,0.00,M,29.71,1006.20,2.50,M,BKN,OVC,   ,   ,800.00,2000.00,M,M,BR,M,M,M,M,M,M,53.06,METAR KHPN 012256Z 00000KT 2 1/2SM BR BKN008 OVC020 12/11 A2971 RMK AO2 SLP062 T01170106
HPN,2007-01-01 23:56,-73.7075,41.0669,51.98,51.08,96.73,290.00,5.00,0.01,29.70,1006.00,0.50,M,VV ,   ,   ,   ,200.00,M,M,M,-RA FG,M,M,M,M,M,M,51.98,METAR KHPN 012356Z 29005KT 1/2SM -RA FG VV002 11/11 A2970 RMK AO2 RAB22 SLP060 P0001 60006 T01110106 10122 20111 58005
HPN,2007-01-02 00:56,-73.7075,41.0669,50.00,48.02,92.87,310.00,9.00,M,29.72,1006.50,8.00,M,SCT,OVC,   ,   ,1300.00,4300.00,M,M,M,M,M,M,M,M,M,45.90,METAR KHPN 020056Z 31009KT 8SM SCT013 OVC043 10/09 A2972 RMK AO2 RAE16 SLP065 P0000 T01000089
HPN,2007-01-02 01:56,-73.7075,41.0669,50.00,46.04,86.19,280.00,8.00,M,29.71,1006.30,8.00,M,BKN,   ,   ,   ,4900.00,M,M,M,M,M,M,M,M,M,M,46.29,METAR KHPN 020156Z 28008KT 8SM BKN049 10/08 A2971 RMK AO2 SLP063 T01000078
HPN,2007-01-02 02:56,-73.7075,41.0669,48.92,44.96,86.13,320.00,8.00,M,29.69,1005.60,10.00,M,BKN,OVC,   ,   ,5000.00,8000.00,M,M,M,M,M,M,M,M,M,44.96,METAR KHPN 020256Z 32008KT 10SM BKN050 OVC080 09/07 A2969 RMK AO2 SLP056 60000 T00940072 58003
HPN,2007-01-02 03:56,-73.7075,41.0669,50.00,42.98,76.71,300.00,12.00,M,29.71,1006.10,10.00,M,OVC,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,44.91,METAR KHPN 020356Z 30012KT 10SM OVC080 10/06 A2971 RMK AO2 SLP061 T01000061
HPN,2007-01-02 04:56,-73.7075,41.0669,48.02,42.08,79.79,310.00,9.00,M,29.73,1006.80,10.00,M,BKN,OVC,   ,   ,8500.00,10000.00,M,M,M,M,M,M,M,M,M,43.43,METAR KHPN 020456Z 31009KT 10SM BKN085 OVC100 09/06 A2973 RMK AO2 SLP068 T00890056 401220044
HPN,2007-01-02 05:56,-73.7075,41.0669,46.94,42.08,83.09,280.00,8.00,M,29.76,1007.90,10.00,M,SCT,BKN,OVC,   ,1800.00,5000.00,6000.00,M,M,M,M,M,M,M,M,42.52,METAR KHPN 020556Z 28008KT 10SM SCT018 BKN050 OVC060 08/06 A2976 RMK AO2 SLP079 60000 T00830056 10111 20083 53023
HPN,2007-01-02 06:56,-73.7075,41.0669,46.04,37.94,73.18,300.00,10.00,M,29.79,1008.80,10.00,M,SCT,BKN,   ,   ,3000.00,9500.00,M,M,M,M,M,M,M,M,M,40.57,METAR KHPN 020656Z 30010KT 10SM SCT030 BKN095 08/03 A2979 RMK AO2 SLP088 T00780033
HPN,2007-01-02 07:56,-73.7075,41.0669,44.96,35.96,70.52,290.00,12.00,M,29.79,1009.10,10.00,20.00,SCT,SCT,   ,   ,2900.00,9500.00,M,M,M,M,M,M,M,M,M,38.50,METAR KHPN 020756Z 29012G20KT 10SM SCT029 SCT095 07/02 A2979 RMK AO2 SLP091 T00720022
HPN,2007-01-02 08:56,-73.7075,41.0669,44.06,35.06,70.42,290.00,11.00,M,29.82,1009.90,10.00,17.00,FEW,   ,   ,   ,3300.00,M,M,M,M,M,M,M,26.00,300.00,2007-01-02 08:11,37.71,METAR KHPN 020856Z 29011G17KT 10SM FEW033 07/02 A2982 RMK AO2 PK WND 30026/0811 SLP099 T00670017 51020
HPN,2007-01-02 09:56,-73.7075,41.0669,42.98,33.08,67.81,290.00,14.00,M,29.84,1010.80,10.00,21.00,FEW,   ,   ,   ,2000.00,M,M,M,M,M,M,M,M,M,M,35.32,METAR KHPN 020956Z 29014G21KT 10SM FEW020 06/01 A2984 RMK AO2 SLP108 T00610006
HPN,2007-01-02 10:56,-73.7075,41.0669,42.08,32.00,67.22,300.00,16.00,M,29.87,1011.90,10.00,25.00,FEW,   ,   ,   ,3000.00,M,M,M,M,M,M,M,28.00,300.00,2007-01-02 10:39,33.56,METAR KHPN 021056Z 30016G25KT 10SM FEW030 06/00 A2987 RMK AO2 PK WND 30028/1039 SLP119 T00560000
HPN,2007-01-02 11:56,-73.7075,41.0669,41.00,26.96,57.06,290.00,18.00,M,29.93,1014.00,10.00,27.00,SCT,   ,   ,   ,5000.00,M,M,M,M,M,M,M,34.00,310.00,2007-01-02 11:33,31.60,METAR KHPN 021156Z 29018G27KT 10SM SCT050 05/M03 A2993 RMK AO2 PK WND 31034/1133 PRESRR SLP140 7//// T00501028 10083 20050 53039
HPN,2007-01-02 12:56,-73.7075,41.0669,39.92,26.96,59.50,290.00,16.00,M,29.98,1015.70,10.00,25.00,FEW,   ,   ,   ,5000.00,M,M,M,M,M,M,M,29.00,280.00,2007-01-02 12:09,30.74,METAR KHPN 021256Z 29016G25KT 10SM FEW050 04/M03 A2998 RMK AO2 PK WND 28029/1209 SLP157 T00441028
HPN,2007-01-02 13:56,-73.7075,41.0669,39.92,26.06,57.33,310.00,14.00,M,30.03,1017.40,10.00,28.00,FEW,   ,   ,   ,5000.00,M,M,M,M,M,M,M,28.00,290.00,2007-01-02 13:50,31.37,METAR KHPN 021356Z 31014G28KT 10SM FEW050 04/M03 A3003 RMK AO2 PK WND 29028/1350 SLP174 T00441033
HPN,2007-01-02 14:56,-73.7075,41.0669,41.00,24.08,50.63,310.00,13.00,M,30.08,1018.90,10.00,28.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,28.00,300.00,2007-01-02 14:50,33.10,METAR KHPN 021456Z 31013G28KT 10SM CLR 05/M04 A3008 RMK AO2 PK WND 30028/1450 SLP189 T00501044 51048
HPN,2007-01-02 15:56,-73.7075,41.0669,42.98,21.02,41.24,310.00,18.00,M,30.10,1019.60,10.00,27.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,27.00,300.00,2007-01-02 15:54,34.20,METAR KHPN 021556Z 31018G27KT 10SM CLR 06/M06 A3010 RMK AO2 PK WND 30027/1554 SLP196 T00611061
HPN,2007-01-02 16:56,-73.7075,41.0669,44.06,21.92,41.10,300.00,15.00,M,30.11,1019.90,10.00,26.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,26.00,300.00,2007-01-02 16:48,36.41,METAR KHPN 021656Z 30015G26KT 10SM CLR 07/M06 A3011 RMK AO2 PK WND 30026/1648 SLP199 T00671056
HPN,2007-01-02 17:56,-73.7075,41.0669,44.96,21.92,39.72,300.00,18.00,M,30.10,1019.70,10.00,24.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,27.00,320.00,2007-01-02 17:42,36.81,METAR KHPN 021756Z 30018G24KT 10SM CLR 07/M06 A3010 RMK AO2 PK WND 32027/1742 SLP197 T00721056 10072 20039 50008
HPN,2007-01-02 18:56,-73.7075,41.0669,44.96,23.00,41.56,300.00,19.00,M,30.14,1021.00,10.00,26.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,29.00,300.00,2007-01-02 18:17,36.58,METAR KHPN 021856Z 30019G26KT 10SM CLR 07/M05 A3014 RMK AO2 PK WND 30029/1817 SLP210 T00721050
HPN,2007-01-02 19:56,-73.7075,41.0669,44.06,23.00,43.02,310.00,19.00,M,30.17,1022.10,10.00,27.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,29.00,300.00,2007-01-02 19:16,35.39,METAR KHPN 021956Z 31019G27KT 10SM CLR 07/M05 A3017 RMK AO2 PK WND 30029/1916 SLP221 T00671050
HPN,2007-01-02 20:56,-73.7075,41.0669,42.08,21.92,44.34,310.00,19.00,M,30.20,1023.10,10.00,24.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,27.00,290.00,2007-01-02 20:02,32.77,METAR KHPN 022056Z 31019G24KT 10SM CLR 06/M06 A3020 RMK AO2 PK WND 29027/2002 SLP231 T00561056 51033
HPN,2007-01-02 21:56,-73.7075,41.0669,41.00,21.02,44.51,310.00,17.00,M,30.22,1023.90,10.00,22.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,26.00,300.00,2007-01-02 21:26,31.87,METAR KHPN 022156Z 31017G22KT 10SM CLR 05/M06 A3022 RMK AO2 PK WND 30026/2126 SLP239 T00501061
HPN,2007-01-02 22:56,-73.7075,41.0669,41.00,21.92,46.23,300.00,13.00,M,30.25,1024.90,10.00,16.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,33.10,METAR KHPN 022256Z 30013G16KT 10SM CLR 05/M06 A3025 RMK AO2 SLP249 T00501056
HPN,2007-01-02 23:56,-73.7075,41.0669,39.92,21.92,48.21,270.00,11.00,M,30.28,1025.80,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,32.48,METAR KHPN 022356Z 27011KT 10SM CLR 04/M06 A3028 RMK AO2 SLP258 T00441056 10072 20044 53026
HPN,2007-01-03 00:56,-73.7075,41.0669,39.92,21.92,48.21,270.00,8.00,M,30.29,1026.40,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,33.87,METAR KHPN 030056Z 27008KT 10SM CLR 04/M06 A3029 RMK AO2 SLP264 T00441056
HPN,2007-01-03 01:56,-73.7075,41.0669,39.02,23.00,52.26,270.00,7.00,M,30.31,1027.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,33.34,METAR KHPN 030156Z 27007KT 10SM CLR 04/M05 A3031 RMK AO2 SLP270 T00391050
HPN,2007-01-03 02:56,-73.7075,41.0669,39.02,23.00,52.26,280.00,10.00,M,30.32,1027.50,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,31.77,METAR KHPN 030256Z 28010KT 10SM CLR 04/M05 A3032 RMK AO2 SLP275 T00391050 51016
HPN,2007-01-03 03:56,-73.7075,41.0669,37.94,23.00,54.51,250.00,6.00,M,30.33,1027.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,32.68,METAR KHPN 030356Z 25006KT 10SM CLR 03/M05 A3033 RMK AO2 SLP277 T00331050
HPN,2007-01-03 04:56,-73.7075,41.0669,35.96,23.00,58.94,270.00,5.00,M,30.33,1027.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,31.10,METAR KHPN 030456Z 27005KT 10SM CLR 02/M05 A3033 RMK AO2 SLP277 T00221050 400890017
HPN,2007-01-03 05:56,-73.7075,41.0669,35.96,23.00,58.94,260.00,4.00,M,30.33,1027.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,32.04,METAR KHPN 030556Z 26004KT 10SM CLR 02/M05 A3033 RMK AO2 SLP277 T00221050 10044 20017 51002
HPN,2007-01-03 06:56,-73.7075,41.0669,35.96,21.92,56.32,270.00,5.00,M,30.36,1028.50,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,31.10,METAR KHPN 030656Z 27005KT 10SM CLR 02/M06 A3036 RMK AO2 SLP285 T00221056
HPN,2007-01-03 07:56,-73.7075,41.0669,33.98,21.92,60.93,270.00,5.00,M,30.36,1028.60,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,28.75,METAR KHPN 030756Z 27005KT 10SM CLR 01/M06 A3036 RMK AO2 SLP286 T00111056
HPN,2007-01-03 08:56,-73.7075,41.0669,28.94,21.02,71.91,0.00,0.00,M,30.36,1028.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,28.94,METAR KHPN 030856Z 00000KT 10SM CLR M02/M06 A3036 RMK AO2 SLP289 T10171061 51012
HPN,2007-01-03 09:56,-73.7075,41.0669,26.96,21.92,81.03,0.00,0.00,M,30.36,1028.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,26.96,METAR KHPN 030956Z 00000KT 10SM CLR M03/M06 A3036 RMK AO2 SLP289 T10281056
HPN,2007-01-03 10:56,-73.7075,41.0669,28.94,21.92,74.70,0.00,0.00,M,30.37,1029.30,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,28.94,METAR KHPN 031056Z 00000KT 10SM CLR M02/M06 A3037 RMK AO2 SLP293 T10171056
HPN,2007-01-03 11:56,-73.7075,41.0669,28.94,23.00,78.18,0.00,0.00,M,30.36,1029.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,28.94,METAR KHPN 031156Z 00000KT 10SM CLR M02/M05 A3036 RMK AO2 SLP290 T10171050 10022 21028 50000
HPN,2007-01-03 12:56,-73.7075,41.0669,30.92,24.98,78.35,0.00,0.00,M,30.36,1028.90,10.00,M,BKN,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,30.92,METAR KHPN 031256Z 00000KT 10SM BKN120 M01/M04 A3036 RMK AO2 SLP289 T10061039
HPN,2007-01-03 13:56,-73.7075,41.0669,33.08,26.96,77.96,190.00,3.00,M,30.36,1028.80,10.00,M,BKN,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,29.92,METAR KHPN 031356Z 19003KT 10SM BKN120 01/M03 A3036 RMK AO2 SLP288 T00061028
HPN,2007-01-03 14:56,-73.7075,41.0669,37.94,26.96,64.29,180.00,6.00,M,30.35,1028.30,10.00,M,BKN,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,32.68,METAR KHPN 031456Z 18006KT 10SM BKN100 03/M03 A3035 RMK AO2 SLP283 T00331028 58006
HPN,2007-01-03 15:56,-73.7075,41.0669,44.06,26.96,50.73,M,5.00,M,30.33,1027.50,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,40.72,METAR KHPN 031556Z VRB05KT 10SM SCT100 07/M03 A3033 RMK AO2 SLP275 T00671028
HPN,2007-01-03 16:56,-73.7075,41.0669,46.04,23.00,39.90,230.00,10.00,M,30.29,1026.30,10.00,19.00,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,40.57,METAR KHPN 031656Z 23010G19KT 10SM SCT100 08/M05 A3029 RMK AO2 SLP263 T00781050
HPN,2007-01-03 17:56,-73.7075,41.0669,46.94,24.08,40.35,240.00,7.00,M,30.25,1025.00,10.00,17.00,SCT,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,42.99,METAR KHPN 031756Z 24007G17KT 10SM SCT150 08/M04 A3025 RMK AO2 SLP250 T00831044 10083 21017 58032
HPN,2007-01-03 18:56,-73.7075,41.0669,48.02,26.06,42.07,250.00,11.00,M,30.23,1024.10,10.00,17.00,SCT,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,42.71,METAR KHPN 031856Z 25011G17KT 10SM SCT150 09/M03 A3023 RMK AO2 SLP241 T00891033
HPN,2007-01-03 19:56,-73.7075,41.0669,50.00,26.96,40.55,M,5.00,M,30.21,1023.70,10.00,M,SCT,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,47.77,METAR KHPN 031956Z VRB05KT 10SM SCT150 10/M03 A3021 RMK AO2 SLP237 T01001028
HPN,2007-01-03 20:56,-73.7075,41.0669,48.92,26.96,42.22,M,3.00,M,30.21,1023.40,10.00,M,FEW,SCT,   ,   ,5000.00,12000.00,M,M,M,M,M,M,M,M,M,48.03,METAR KHPN 032056Z VRB03KT 10SM FEW050 SCT120 09/M03 A3021 RMK AO2 SLP234 T00941028 56016
HPN,2007-01-03 21:56,-73.7075,41.0669,48.02,28.04,45.65,M,4.00,M,30.20,1023.30,10.00,M,SCT,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,46.13,METAR KHPN 032156Z VRB04KT 10SM SCT080 09/M02 A3020 RMK AO2 SLP233 T00891022
HPN,2007-01-03 22:56,-73.7075,41.0669,48.02,28.94,47.36,190.00,5.00,M,30.21,1023.50,10.00,M,SCT,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,45.42,METAR KHPN 032256Z 19005KT 10SM SCT080 09/M02 A3021 RMK AO2 SLP235 T00891017
HPN,2007-01-03 23:56,-73.7075,41.0669,48.02,30.92,51.34,M,4.00,M,30.21,1023.50,10.00,M,SCT,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,46.13,METAR KHPN 032356Z VRB04KT 10SM SCT080 09/M01 A3021 RMK AO2 SLP235 T00891006 10100 20078 53001
HPN,2007-01-04 00:56,-73.7075,41.0669,46.04,30.92,55.32,M,4.00,M,30.22,1023.80,10.00,M,BKN,   ,   ,   ,15000.00,M,M,M,M,M,M,M,M,M,M,43.82,METAR KHPN 040056Z VRB04KT 10SM BKN150 08/M01 A3022 RMK AO2 SLP238 T00781006
HPN,2007-01-04 01:56,-73.7075,41.0669,46.04,30.92,55.32,230.00,7.00,M,30.22,1023.80,10.00,M,SCT,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,41.89,METAR KHPN 040156Z 23007KT 200V260 10SM SCT070 08/M01 A3022 RMK AO2 SLP238 T00781006
HPN,2007-01-04 02:56,-73.7075,41.0669,46.04,30.92,55.32,250.00,6.00,M,30.22,1023.80,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,42.44,METAR KHPN 040256Z 25006KT 10SM CLR 08/M01 A3022 RMK AO2 SLP238 T00781006 50003
HPN,2007-01-04 03:56,-73.7075,41.0669,44.96,30.92,57.63,270.00,7.00,M,30.20,1023.30,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,40.58,METAR KHPN 040356Z 27007KT 10SM CLR 07/M01 A3020 RMK AO2 SLP233 T00721006
HPN,2007-01-04 04:56,-73.7075,41.0669,44.06,30.92,59.64,260.00,10.00,M,30.18,1022.50,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,38.09,METAR KHPN 040456Z 26010KT 10SM CLR 07/M01 A3018 RMK AO2 SLP225 T00671006 401001028
HPN,2007-01-04 05:56,-73.7075,41.0669,42.98,30.92,62.16,270.00,7.00,M,30.17,1022.20,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,38.16,METAR KHPN 040556Z 27007KT 10SM CLR 06/M01 A3017 RMK AO2 SLP222 T00611006 10089 20061 56015
HPN,2007-01-04 06:56,-73.7075,41.0669,42.08,30.92,64.35,M,3.00,M,30.17,1022.20,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,40.21,METAR KHPN 040656Z VRB03KT 10SM CLR 06/M01 A3017 RMK AO2 SLP222 T00561006
HPN,2007-01-04 07:56,-73.7075,41.0669,37.04,30.02,75.50,150.00,3.00,M,30.18,1022.30,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,34.45,METAR KHPN 040756Z 15003KT 10SM CLR 03/M01 A3018 RMK AO2 SLP223 T00281011
HPN,2007-01-04 08:56,-73.7075,41.0669,33.08,28.94,84.56,0.00,0.00,M,30.17,1022.30,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,33.08,METAR KHPN 040856Z 00000KT 10SM CLR 01/M02 A3017 RMK AO2 SLP223 T00061017 50000
