#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2009-01-01 00:00:00+00:00 2009-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
HPN,2009-01-01 11:56,-73.7075,41.0669,12.02,-2.92,50.37,310.00,17.00,M,30.11,1020.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,30.00,310.00,2009-01-01 10:57,-6.10,METAR KHPN 011156Z 31017KT 10SM CLR M11/M19 A3011 RMK AO2 PK WND 31030/1057 SLP209 60000 70002 T11111194 11100 21111 51033
HPN,2009-01-01 12:56,-73.7075,41.0669,12.02,-2.92,50.37,320.00,16.00,M,30.15,1022.50,10.00,19.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-5.62,METAR KHPN 011256Z 32016G19KT 10SM CLR M11/M19 A3015 RMK AO2 SLP225 T11111194
HPN,2009-01-01 13:56,-73.7075,41.0669,14.00,-2.02,48.18,320.00,13.00,M,30.17,1023.20,10.00,22.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-1.49,METAR KHPN 011356Z 32013G22KT 10SM CLR M10/M19 A3017 RMK AO2 SLP232 T11001189
HPN,2009-01-01 14:56,-73.7075,41.0669,15.98,-0.94,46.51,320.00,13.00,M,30.20,1024.10,10.00,21.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.04,METAR KHPN 011456Z 32013G21KT 10SM CLR M09/M18 A3020 RMK AO2 PK WND 31028/1425 SLP241 T10891183 51031
HPN,2009-01-01 15:56,-73.7075,41.0669,17.06,-0.94,44.38,310.00,21.00,M,30.20,1024.30,10.00,27.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-1.07,METAR KHPN 011556Z 31021G27KT 10SM CLR M08/M18 A3020 RMK AO2 PK WND 30028/1544 SLP243 T10831183
HPN,2009-01-01 16:56,-73.7075,41.0669,19.04,-2.02,38.73,310.00,17.00,M,30.19,1023.60,10.00,23.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,28.00,300.00,2009-01-01 16:40,3.10,METAR KHPN 011656Z 31017G23KT 10SM CLR M07/M19 A3019 RMK AO2 PK WND 30028/1640 SLP236 T10721189
HPN,2009-01-01 17:56,-73.7075,41.0669,21.02,-2.02,35.60,290.00,17.00,M,30.18,1023.40,10.00,22.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,5.69,METAR KHPN 011756Z 29017G22KT 10SM CLR M06/M19 A3018 RMK AO2 SLP234 T10611189 11061 21111 58006
HPN,2009-01-01 18:56,-73.7075,41.0669,21.92,-2.02,34.27,290.00,14.00,M,30.18,1023.40,10.00,24.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,8.17,METAR KHPN 011856Z 29014G24KT 10SM CLR M06/M19 A3018 RMK AO2 SLP234 T10561189
HPN,2009-01-01 19:56,-73.7075,41.0669,23.00,-0.94,34.46,310.00,15.00,M,30.19,1023.60,10.00,21.00,FEW,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,9.11,METAR KHPN 011956Z 31015G21KT 10SM FEW100 M05/M18 A3019 RMK AO2 SLP236 T10501183
HPN,2009-01-01 20:56,-73.7075,41.0669,23.00,-0.94,34.46,290.00,14.00,M,30.21,1024.30,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,9.56,METAR KHPN 012056Z 29014KT 10SM SCT100 M05/M18 A3021 RMK AO2 SLP243 T10501183 53009
HPN,2009-01-01 21:56,-73.7075,41.0669,21.92,1.04,39.57,300.00,13.00,M,30.20,1024.20,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,8.65,METAR KHPN 012156Z 30013KT 10SM SCT100 M06/M17 A3020 RMK AO2 SLP242 T10561172
HPN,2009-01-01 23:56,-73.7075,41.0669,21.02,-0.04,39.08,320.00,14.00,M,30.21,1024.50,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,7.01,METAR KHPN 012356Z 32014KT 10SM SCT100 M06/M18 A3021 RMK AO2 SLP245 T10611178 11050 21067 50001
HPN,2009-01-02 00:56,-73.7075,41.0669,21.02,1.04,41.11,290.00,11.00,M,30.21,1024.40,10.00,M,FEW,   ,   ,   ,9000.00,M,M,M,M,M,M,M,M,M,M,8.59,METAR KHPN 020056Z 29011KT 10SM FEW090 M06/M17 A3021 RMK AO2 SLP244 T10611172
HPN,2009-01-02 01:56,-73.7075,41.0669,19.94,-0.04,40.92,300.00,10.00,M,30.20,1024.10,10.00,M,FEW,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,7.84,METAR KHPN 020156Z 30010KT 10SM FEW100 M07/M18 A3020 RMK AO2 SLP241 T10671178
HPN,2009-01-02 02:56,-73.7075,41.0669,19.04,-0.94,40.76,280.00,6.00,M,30.20,1023.90,10.00,M,FEW,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,9.92,METAR KHPN 020256Z 28006KT 10SM FEW100 M07/M18 A3020 RMK AO2 SLP239 T10721183 58005
HPN,2009-01-02 03:56,-73.7075,41.0669,19.94,1.04,43.04,280.00,6.00,M,30.18,1023.30,10.00,M,BKN,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,11.01,METAR KHPN 020356Z AUTO 28006KT 10SM BKN070 M07/M17 A3018 RMK AO2 SLP233 T10671172 TSNO
HPN,2009-01-02 04:56,-73.7075,41.0669,19.04,3.92,51.11,280.00,5.00,M,30.16,1022.60,10.00,M,BKN,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,11.00,METAR KHPN 020456Z 28005KT 10SM BKN070 M07/M16 A3016 RMK AO2 SLP226 T10721156 410501111
HPN,2009-01-02 05:56,-73.7075,41.0669,19.04,3.92,51.11,270.00,4.00,M,30.15,1022.20,10.00,M,SCT,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,12.29,METAR KHPN 020556Z 27004KT 10SM SCT080 M07/M16 A3015 RMK AO2 SLP222 T10721156 11061 21078 56017
HPN,2009-01-02 06:56,-73.7075,41.0669,19.94,3.92,49.19,0.00,0.00,M,30.12,1021.30,10.00,M,SCT,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,19.94,METAR KHPN 020656Z 00000KT 10SM SCT120 M07/M16 A3012 RMK AO2 SLP213 T10671156
HPN,2009-01-02 07:56,-73.7075,41.0669,17.96,5.00,56.26,0.00,0.00,M,30.10,1020.60,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,17.96,METAR KHPN 020756Z 00000KT 10SM SCT100 M08/M15 A3010 RMK AO2 SLP206 T10781150
HPN,2009-01-02 08:56,-73.7075,41.0669,17.06,6.08,61.44,0.00,0.00,M,30.07,1019.70,10.00,M,BKN,   ,   ,   ,11000.00,M,M,M,M,M,M,M,M,M,M,17.06,METAR KHPN 020856Z 00000KT 10SM BKN110 M08/M14 A3007 RMK AO2 SLP197 T10831144 58025
HPN,2009-01-02 09:56,-73.7075,41.0669,19.94,5.00,51.68,190.00,3.00,M,30.04,1018.40,10.00,M,OVC,   ,   ,   ,9500.00,M,M,M,M,M,M,M,M,M,M,14.90,METAR KHPN 020956Z 19003KT 10SM OVC095 M07/M15 A3004 RMK AO2 SLP184 T10671150
HPN,2009-01-02 10:56,-73.7075,41.0669,21.92,6.98,52.01,180.00,4.00,M,30.01,1017.60,10.00,M,OVC,   ,   ,   ,12000.00,M,M,M,M,M,M,M,M,M,M,15.65,METAR KHPN 021056Z 18004KT 10SM OVC120 M06/M14 A3001 RMK AO2 SLP176 T10561139
HPN,2009-01-02 11:56,-73.7075,41.0669,24.08,8.96,51.93,190.00,4.00,M,30.00,1017.00,10.00,M,BKN,   ,   ,   ,9000.00,M,M,M,M,M,M,M,M,M,M,18.17,METAR KHPN 021156Z 19004KT 10SM BKN090 M04/M13 A3000 RMK AO2 SLP170 T10441128 11044 21089 56025
HPN,2009-01-02 12:56,-73.7075,41.0669,26.96,12.02,52.81,180.00,7.00,M,29.97,1016.00,10.00,M,OVC,   ,   ,   ,9000.00,M,M,M,M,M,M,M,M,M,M,18.64,METAR KHPN 021256Z 18007KT 10SM OVC090 M03/M11 A2997 RMK AO2 SLP160 T10281111
HPN,2009-01-02 13:56,-73.7075,41.0669,28.94,15.08,55.69,180.00,7.00,M,29.94,1014.90,10.00,M,SCT,OVC,   ,   ,8000.00,10000.00,M,M,M,M,M,M,M,M,M,21.05,METAR KHPN 021356Z 18007KT 10SM SCT080 OVC100 M02/M09 A2994 RMK AO2 SLP149 T10171094
HPN,2009-01-02 14:56,-73.7075,41.0669,30.92,15.08,51.38,190.00,7.00,M,29.91,1014.00,10.00,M,OVC,   ,   ,   ,9000.00,M,M,M,M,M,M,M,M,M,M,23.46,METAR KHPN 021456Z 19007KT 10SM OVC090 M01/M09 A2991 RMK AO2 SLP140 T10061094 58028
HPN,2009-01-02 15:56,-73.7075,41.0669,32.00,15.98,51.15,210.00,7.00,M,29.87,1012.60,10.00,M,FEW,OVC,   ,   ,2000.00,9000.00,M,M,M,M,M,M,M,M,M,24.78,METAR KHPN 021556Z 21007KT 180V260 10SM FEW020 OVC090 00/M09 A2987 RMK AO2 SNB26E35 SLP126 P0000 T00001089
HPN,2009-01-02 16:56,-73.7075,41.0669,32.00,15.98,51.15,240.00,10.00,M,29.84,1011.60,10.00,14.00,BKN,OVC,   ,   ,6000.00,9000.00,M,M,M,M,M,M,M,M,M,22.97,METAR KHPN 021656Z 24010G14KT 10SM BKN060 OVC090 00/M09 A2984 RMK AO2 SLP116 T00001089
HPN,2009-01-02 17:56,-73.7075,41.0669,30.02,21.02,68.81,M,5.00,M,29.81,1010.50,4.00,M,OVC,   ,   ,   ,5000.00,M,M,M,-SN,M,M,M,M,M,M,24.04,METAR KHPN 021756Z VRB05KT 4SM -SN OVC050 M01/M06 A2981 RMK AO2 SNB41 SLP105 P0000 60000 T10111061 10000 21044 56035
HPN,2009-01-02 18:56,-73.7075,41.0669,28.04,24.08,84.87,250.00,5.00,0.01,29.78,1009.40,0.50,M,VV ,   ,   ,   ,100.00,M,M,M,-SN FG,M,M,M,M,M,M,21.69,METAR KHPN 021856Z 25005KT 1/2SM -SN FG VV001 M02/M04 A2978 RMK AO2 SLP094 P0001 T10221044
HPN,2009-01-02 19:56,-73.7075,41.0669,30.02,24.08,78.27,260.00,9.00,M,29.77,1009.10,6.00,M,BKN,OVC,   ,   ,1200.00,2500.00,M,M,BR,M,M,M,M,M,M,21.05,METAR KHPN 021956Z 26009KT 6SM BR BKN012 OVC025 M01/M04 A2977 RMK AO2 SNE27 SLP091 P0000 T10111044
HPN,2009-01-02 20:56,-73.7075,41.0669,30.02,24.08,78.27,260.00,7.00,M,29.75,1008.50,8.00,M,OVC,   ,   ,   ,1400.00,M,M,M,M,M,M,M,M,M,M,22.37,METAR KHPN 022056Z 26007KT 220V310 8SM OVC014 M01/M04 A2975 RMK AO2 SLP085 60001 T10111044 56020
HPN,2009-01-02 21:56,-73.7075,41.0669,28.94,24.08,81.80,260.00,5.00,M,29.75,1008.40,8.00,M,SCT,BKN,   ,   ,1400.00,7000.00,M,M,M,M,M,M,M,M,M,22.76,METAR KHPN 022156Z 26005KT 8SM SCT014 BKN070 M02/M04 A2975 RMK AO2 SLP084 T10171044
HPN,2009-01-02 22:56,-73.7075,41.0669,28.94,24.08,81.80,M,4.00,M,29.74,1008.00,10.00,M,BKN,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,23.85,METAR KHPN 022256Z VRB04KT 10SM BKN070 M02/M04 A2974 RMK AO2 SLP080 T10171044
HPN,2009-01-02 23:56,-73.7075,41.0669,28.04,24.08,84.87,0.00,0.00,M,29.74,1008.10,9.00,M,BKN,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,28.04,METAR KHPN 022356Z 00000KT 9SM BKN080 M02/M04 A2974 RMK AO2 SLP081 60001 T10221044 11011 21022 55004
HPN,2009-01-03 00:56,-73.7075,41.0669,26.06,23.00,88.01,0.00,0.00,M,29.73,1007.90,7.00,M,BKN,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,26.06,METAR KHPN 030056Z 00000KT 7SM BKN100 M03/M05 A2973 RMK AO2 SLP079 T10331050
HPN,2009-01-03 01:56,-73.7075,41.0669,26.06,23.00,88.01,0.00,0.00,M,29.72,1007.50,6.00,M,OVC,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,26.06,METAR KHPN 030156Z 00000KT 6SM OVC080 M03/M05 A2972 RMK AO2 SLP075 T10331050
HPN,2009-01-03 02:56,-73.7075,41.0669,30.02,24.98,81.27,M,4.00,M,29.72,1007.10,8.00,M,BKN,BKN,   ,   ,4900.00,6500.00,M,M,M,M,M,M,M,M,M,25.11,METAR KHPN 030256Z VRB04KT 8SM BKN049 BKN065 M01/M04 A2972 RMK AO2 SLP071 T10111039 58007
HPN,2009-01-03 03:56,-73.7075,41.0669,30.02,24.98,81.27,280.00,3.00,M,29.71,1007.00,7.00,M,SCT,BKN,   ,   ,6000.00,8000.00,M,M,M,M,M,M,M,M,M,26.43,METAR KHPN 030356Z 28003KT 7SM SCT060 BKN080 M01/M04 A2971 RMK AO2 SLP070 T10111039
HPN,2009-01-03 04:56,-73.7075,41.0669,28.94,24.08,81.80,280.00,6.00,M,29.70,1006.70,8.00,M,BKN,   ,   ,   ,4000.00,M,M,M,M,M,M,M,M,M,M,21.84,METAR KHPN 030456Z 28006KT 8SM BKN040 M02/M04 A2970 RMK AO2 SLP067 T10171044 400001089
HPN,2009-01-03 05:56,-73.7075,41.0669,26.96,23.00,84.80,280.00,4.00,M,29.72,1007.40,8.00,M,SCT,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,21.53,METAR KHPN 030556Z 28004KT 8SM SCT070 M03/M05 A2972 RMK AO2 SLP074 T10281050 11011 21044 53002
HPN,2009-01-03 06:56,-73.7075,41.0669,28.94,21.92,74.70,270.00,6.00,M,29.76,1008.60,9.00,M,SCT,   ,   ,   ,5000.00,M,M,M,M,M,M,M,M,M,M,21.84,METAR KHPN 030656Z 27006KT 9SM SCT050 M02/M06 A2976 RMK AO2 SLP086 T10171056
HPN,2009-01-03 07:56,-73.7075,41.0669,30.92,19.04,60.97,300.00,18.00,M,29.78,1009.20,10.00,26.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,26.00,300.00,2009-01-03 07:54,18.33,METAR KHPN 030756Z 30018G26KT 10SM CLR M01/M07 A2978 RMK AO2 PK WND 30026/0754 SLP092 T10061072
HPN,2009-01-03 08:56,-73.7075,41.0669,30.02,15.98,55.42,290.00,19.00,M,29.81,1010.30,10.00,23.00,SCT,   ,   ,   ,4000.00,M,M,M,M,M,M,M,26.00,280.00,2009-01-03 07:57,16.82,METAR KHPN 030856Z 29019G23KT 10SM SCT040 M01/M09 A2981 RMK AO2 PK WND 28026/0757 SLP103 T10111089 51030
HPN,2009-01-03 09:56,-73.7075,41.0669,30.02,15.98,55.42,320.00,14.00,M,29.84,1011.20,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,18.61,METAR KHPN 030956Z 32014KT 10SM CLR M01/M09 A2984 RMK AO2 SLP112 T10111089
HPN,2009-01-03 10:56,-73.7075,41.0669,28.94,15.98,57.92,300.00,13.00,M,29.88,1012.60,10.00,17.00,FEW,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,17.65,METAR KHPN 031056Z 30013G17KT 10SM FEW080 M02/M09 A2988 RMK AO2 SLP126 T10171089
HPN,2009-01-03 11:56,-73.7075,41.0669,28.94,15.98,57.92,290.00,11.00,M,29.90,1013.60,10.00,17.00,FEW,SCT,   ,   ,3000.00,6000.00,M,M,M,M,M,M,M,M,M,18.60,METAR KHPN 031156Z 29011G17KT 10SM FEW030 SCT060 M02/M09 A2990 RMK AO2 SLP136 70001 T10171089 11006 21028 53031
HPN,2009-01-03 12:56,-73.7075,41.0669,28.94,15.98,57.92,310.00,10.00,M,29.91,1013.80,10.00,M,FEW,SCT,   ,   ,4000.00,9000.00,M,M,M,M,M,M,M,M,M,19.13,METAR KHPN 031256Z 31010KT 10SM FEW040 SCT090 M02/M09 A2991 RMK AO2 SLP138 T10171089
HPN,2009-01-03 13:56,-73.7075,41.0669,30.02,15.98,55.42,290.00,15.00,M,29.92,1014.30,10.00,20.00,FEW,SCT,   ,   ,4000.00,9000.00,M,M,M,M,M,M,M,M,M,18.21,METAR KHPN 031356Z 29015G20KT 10SM FEW040 SCT090 M01/M09 A2992 RMK AO2 SLP143 T10111089
HPN,2009-01-03 14:56,-73.7075,41.0669,32.00,17.06,53.60,290.00,15.00,M,29.93,1014.30,10.00,22.00,FEW,   ,   ,   ,4000.00,M,M,M,M,M,M,M,27.00,290.00,2009-01-03 14:33,20.78,METAR KHPN 031456Z 29015G22KT 10SM FEW040 00/M08 A2993 RMK AO2 PK WND 29027/1433 SLP143 T00001083 51008
HPN,2009-01-03 15:56,-73.7075,41.0669,33.08,17.06,51.33,300.00,20.00,M,29.92,1014.00,10.00,28.00,FEW,   ,   ,   ,4000.00,M,M,M,M,M,M,M,31.00,280.00,2009-01-03 15:41,20.57,METAR KHPN 031556Z 30020G28KT 10SM FEW040 01/M08 A2992 RMK AO2 PK WND 28031/1541 SLP140 T00061083
HPN,2009-01-03 16:56,-73.7075,41.0669,35.06,15.98,45.26,300.00,18.00,M,29.93,1014.40,10.00,26.00,SCT,   ,   ,   ,4000.00,M,M,M,M,M,M,M,27.00,310.00,2009-01-03 16:10,23.78,METAR KHPN 031656Z 30018G26KT 10SM SCT040 02/M09 A2993 RMK AO2 PK WND 31027/1610 SLP144 T00171089
HPN,2009-01-03 17:56,-73.7075,41.0669,35.06,15.98,45.26,300.00,16.00,M,29.94,1014.50,10.00,28.00,SCT,BKN,   ,   ,4000.00,10000.00,M,M,M,M,M,M,28.00,280.00,2009-01-03 17:48,24.41,METAR KHPN 031756Z 30016G28KT 10SM SCT040 BKN100 02/M09 A2994 RMK AO2 PK WND 28028/1748 SLP145 T00171089 10017 21022 53002
HPN,2009-01-03 18:56,-73.7075,41.0669,35.96,15.98,43.67,310.00,12.00,M,29.94,1014.60,10.00,21.00,SCT,   ,   ,   ,4000.00,M,M,M,M,M,M,M,26.00,310.00,2009-01-03 18:07,27.04,METAR KHPN 031856Z 31012G21KT 10SM SCT040 02/M09 A2994 RMK AO2 PK WND 31026/1807 SLP146 T00221089
HPN,2009-01-03 19:56,-73.7075,41.0669,35.06,14.00,41.51,290.00,16.00,M,29.95,1014.90,10.00,21.00,SCT,   ,   ,   ,4000.00,M,M,M,M,M,M,M,26.00,310.00,2009-01-03 19:01,24.41,METAR KHPN 031956Z 29016G21KT 10SM SCT040 02/M10 A2995 RMK AO2 PK WND 31026/1901 SLP149 T00171100
HPN,2009-01-03 20:56,-73.7075,41.0669,33.98,12.02,39.72,300.00,20.00,M,29.95,1015.10,10.00,26.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,29.00,290.00,2009-01-03 20:43,21.77,METAR KHPN 032056Z 30020G26KT 10SM CLR 01/M11 A2995 RMK AO2 PK WND 29029/2043 SLP151 T00111111 53006
HPN,2009-01-03 21:56,-73.7075,41.0669,32.00,12.02,43.00,290.00,11.00,M,29.98,1016.00,10.00,16.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,22.47,METAR KHPN 032156Z 29011G16KT 10SM CLR 00/M11 A2998 RMK AO2 SLP160 T00001111
HPN,2009-01-03 22:56,-73.7075,41.0669,30.92,12.02,44.92,290.00,14.00,M,29.99,1016.50,10.00,21.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,19.77,METAR KHPN 032256Z 29014G21KT 10SM CLR M01/M11 A2999 RMK AO2 SLP165 T10061111
HPN,2009-01-03 23:56,-73.7075,41.0669,30.02,12.92,48.48,300.00,19.00,M,30.00,1016.80,10.00,27.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,27.00,300.00,2009-01-03 23:52,16.82,METAR KHPN 032356Z 30019G27KT 10SM CLR M01/M11 A3000 RMK AO2 PK WND 30027/2352 SLP168 T10111106 10022 21011 51016
HPN,2009-01-04 00:56,-73.7075,41.0669,28.94,12.92,50.66,300.00,20.00,M,30.01,1017.10,10.00,24.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,29.00,300.00,2009-01-04 00:03,15.07,METAR KHPN 040056Z 30020G24KT 10SM CLR M02/M11 A3001 RMK AO2 PK WND 30029/0003 SLP171 T10171106
HPN,2009-01-04 01:56,-73.7075,41.0669,28.04,12.92,52.57,300.00,13.00,M,30.01,1017.20,10.00,25.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,27.00,300.00,2009-01-04 01:38,16.50,METAR KHPN 040156Z 30013G25KT 10SM CLR M02/M11 A3001 RMK AO2 PK WND 30027/0138 SLP172 T10221106
HPN,2009-01-04 02:56,-73.7075,41.0669,26.96,12.02,52.81,300.00,15.00,M,30.00,1016.70,10.00,21.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,14.25,METAR KHPN 040256Z 30015G21KT 10SM CLR M03/M11 A3000 RMK AO2 SLP167 T10281111 58001
HPN,2009-01-04 03:56,-73.7075,41.0669,26.06,12.02,54.82,300.00,20.00,M,30.00,1016.90,10.00,25.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,11.25,METAR KHPN 040356Z 30020G25KT 10SM CLR M03/M11 A3000 RMK AO2 SLP169 T10331111
HPN,2009-01-04 04:56,-73.7075,41.0669,26.06,10.04,50.20,300.00,14.00,M,30.01,1017.00,10.00,18.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,27.00,300.00,2009-01-04 04:07,13.51,METAR KHPN 040456Z 30014G18KT 10SM CLR M03/M12 A3001 RMK AO2 PK WND 30027/0407 SLP170 T10331122 400221033
HPN,2009-01-04 05:56,-73.7075,41.0669,24.98,10.04,52.50,300.00,15.00,M,30.00,1016.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,11.68,METAR KHPN 040556Z 30015KT 10SM CLR M04/M12 A3000 RMK AO2 SLP169 T10391122 11011 21039 50002
HPN,2009-01-04 06:56,-73.7075,41.0669,24.98,10.94,54.65,300.00,12.00,M,30.02,1017.60,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,13.07,METAR KHPN 040656Z 30012KT 10SM CLR M04/M12 A3002 RMK AO2 SLP176 T10391117
HPN,2009-01-04 07:56,-73.7075,41.0669,24.08,10.94,56.74,290.00,11.00,M,30.03,1017.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,12.46,METAR KHPN 040756Z 29011KT 10SM CLR M04/M12 A3003 RMK AO2 SLP177 T10441117
