#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2010-01-01 00:00:00+00:00 2010-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
HPN,2010-01-01 12:56,-73.7075,41.0669,32.00,30.02,92.29,0.00,0.00,M,29.92,1013.90,0.00,M,VV ,   ,   ,   ,100.00,M,M,M,FG,M,M,M,M,M,M,32.00,METAR KHPN 011256Z 00000KT 0SM FG VV001 00/M01 A2992 RMK AO2 SFC VIS 1/8 SLP139 T00001011
HPN,2010-01-01 13:56,-73.7075,41.0669,32.00,30.92,95.73,0.00,0.00,M,29.90,1013.50,0.00,M,VV ,   ,   ,   ,100.00,M,M,M,FG,M,M,M,M,M,M,32.00,METAR KHPN 011356Z 00000KT 0SM FG VV001 00/M01 A2990 RMK AO2 SFC VIS 1/4 SLP135 T00001006
HPN,2010-01-01 14:56,-73.7075,41.0669,33.08,30.02,88.37,0.00,0.00,M,29.90,1013.20,1.00,M,VV ,   ,   ,   ,300.00,M,M,M,BR,M,M,M,M,M,M,33.08,METAR KHPN 011456Z 00000KT 1SM BR VV003 01/M01 A2990 RMK AO2 SLP132 T00061011 58003
HPN,2010-01-01 15:56,-73.7075,41.0669,33.98,30.02,85.24,0.00,0.00,M,29.87,1012.20,1.50,M,BKN,OVC,   ,   ,700.00,6000.00,M,M,BR,M,M,M,M,M,M,33.98,METAR KHPN 011556Z COR 00000KT 1 1/2SM BR BKN007 OVC060 01/M01 A2987 RMK AO2 SLP122 T00111011
HPN,2010-01-01 16:56,-73.7075,41.0669,35.06,28.94,78.13,320.00,3.00,M,29.84,1011.30,2.50,M,BKN,OVC,   ,   ,6000.00,8000.00,M,M,BR,M,M,M,M,M,M,32.19,METAR KHPN 011656Z 32003KT 2 1/2SM BR BKN060 OVC080 02/M02 A2984 RMK AO2 SLP113 T00171017
HPN,2010-01-01 17:56,-73.7075,41.0669,37.04,30.02,75.50,310.00,5.00,M,29.82,1010.70,5.00,M,BKN,BKN,   ,   ,1100.00,6000.00,M,M,HZ,M,M,M,M,M,M,32.38,METAR KHPN 011756Z 31005KT 5SM HZ BKN011 BKN060 03/M01 A2982 RMK AO2 SLP107 T00281011 10028 21006 56024
HPN,2010-01-01 18:56,-73.7075,41.0669,37.94,30.02,72.87,0.00,0.00,M,29.81,1010.10,8.00,M,BKN,   ,   ,   ,6000.00,M,M,M,M,M,M,M,M,M,M,37.94,METAR KHPN 011856Z 00000KT 8SM BKN060 03/M01 A2981 RMK AO2 SLP101 T00331011
HPN,2010-01-01 19:56,-73.7075,41.0669,37.94,30.02,72.87,300.00,4.00,M,29.81,1010.10,8.00,M,BKN,   ,   ,   ,6000.00,M,M,M,M,M,M,M,M,M,M,34.36,METAR KHPN 011956Z 30004KT 8SM BKN060 03/M01 A2981 RMK AO2 SLP101 T00331011
HPN,2010-01-01 20:56,-73.7075,41.0669,37.04,30.02,75.50,310.00,5.00,M,29.80,1009.70,9.00,M,BKN,BKN,   ,   ,8000.00,9000.00,M,M,M,M,M,M,M,M,M,32.38,METAR KHPN 012056Z 31005KT 9SM BKN080 BKN090 03/M01 A2980 RMK AO2 SLP097 T00281011 56009
HPN,2010-01-01 21:56,-73.7075,41.0669,35.96,30.02,78.79,320.00,5.00,M,29.79,1009.60,10.00,M,FEW,BKN,   ,   ,4300.00,7000.00,M,M,M,M,M,M,M,M,M,31.10,METAR KHPN 012156Z 32005KT 10SM FEW043 BKN070 02/M01 A2979 RMK AO2 SLP096 T00221011
HPN,2010-01-01 22:56,-73.7075,41.0669,35.96,30.02,78.79,340.00,3.00,M,29.78,1009.30,10.00,M,OVC,   ,   ,   ,4300.00,M,M,M,M,M,M,M,M,M,M,33.22,METAR KHPN 012256Z 34003KT 10SM OVC043 02/M01 A2978 RMK AO2 SLP093 T00221011
HPN,2010-01-01 23:56,-73.7075,41.0669,35.06,28.94,78.13,0.00,0.00,M,29.78,1009.10,9.00,M,FEW,BKN,OVC,   ,3100.00,4900.00,7500.00,M,M,M,M,M,M,M,M,35.06,METAR KHPN 012356Z 00000KT 9SM FEW031 BKN049 OVC075 02/M02 A2978 RMK AO2 SLP091 T00171017 10033 20017 58006
HPN,2010-01-02 00:56,-73.7075,41.0669,33.08,30.02,88.37,0.00,0.00,M,29.75,1008.10,8.00,M,OVC,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,33.08,METAR KHPN 020056Z AUTO 00000KT 8SM OVC070 01/M01 A2975 RMK AO2 SLP081 T00061011
HPN,2010-01-02 01:56,-73.7075,41.0669,33.98,28.94,81.57,320.00,4.00,M,29.73,1007.50,9.00,M,OVC,   ,   ,   ,1000.00,M,M,M,M,M,M,M,M,M,M,29.73,METAR KHPN 020156Z 32004KT 9SM OVC010 01/M02 A2973 RMK AO2 SLP075 T00111017
HPN,2010-01-02 02:56,-73.7075,41.0669,35.06,28.94,78.13,320.00,6.00,M,29.71,1006.90,10.00,M,BKN,BKN,OVC,   ,1800.00,2400.00,7500.00,M,-SN,M,M,M,M,M,M,29.22,METAR KHPN 020256Z 32006KT 10SM -SN BKN018 BKN024 OVC075 02/M02 A2971 RMK AO2 SNB55 SLP069 P0000 60000 T00171017 56021
HPN,2010-01-02 03:56,-73.7075,41.0669,35.06,28.94,78.13,320.00,5.00,M,29.69,1006.20,9.00,M,OVC,   ,   ,   ,2200.00,M,M,M,M,M,M,M,M,M,M,30.03,METAR KHPN 020356Z 32005KT 9SM OVC022 02/M02 A2969 RMK AO2 SNE52 SLP062 P0000 T00171017
HPN,2010-01-02 04:56,-73.7075,41.0669,33.08,26.96,77.96,300.00,11.00,M,29.67,1005.60,5.00,M,OVC,   ,   ,   ,2200.00,M,M,M,-SN,M,M,M,M,M,M,23.83,METAR KHPN 020456Z COR 30011KT 5SM -SN OVC022 01/M03 A2967 RMK AO2 SNB37E38 SLP056 P0000 T00061028 400331011
HPN,2010-01-02 05:56,-73.7075,41.0669,32.00,23.00,69.04,320.00,13.00,M,29.66,1005.00,7.00,17.00,OVC,   ,   ,   ,2200.00,M,M,M,-SN,M,M,M,M,M,M,21.57,METAR KHPN 020556Z 32013G17KT 7SM -SN OVC022 00/M05 A2966 RMK AO2 SNB54 SLP050 P0000 60000 T00001050 10017 20000 56018
HPN,2010-01-02 06:56,-73.7075,41.0669,30.02,21.92,71.48,310.00,14.00,M,29.65,1004.80,9.00,M,OVC,   ,   ,   ,2500.00,M,M,M,-SN,M,M,M,M,M,M,18.61,METAR KHPN 020656Z 31014KT 9SM -SN OVC025 M01/M06 A2965 RMK AO2 SLP048 P0000 T10111056
HPN,2010-01-02 07:56,-73.7075,41.0669,30.02,19.94,65.72,310.00,12.00,M,29.65,1004.70,9.00,M,BKN,OVC,   ,   ,2500.00,9000.00,M,M,M,M,M,M,M,M,M,19.48,METAR KHPN 020756Z 31012KT 9SM BKN025 OVC090 M01/M07 A2965 RMK AO2 SNE55 SLP047 P0000 T10111067
HPN,2010-01-02 08:56,-73.7075,41.0669,28.94,19.04,66.09,300.00,12.00,M,29.64,1004.50,9.00,M,BKN,OVC,   ,   ,2500.00,9000.00,M,M,M,M,M,M,M,M,M,18.11,METAR KHPN 020856Z 30012KT 9SM BKN025 OVC090 M02/M07 A2964 RMK AO2 SLP045 60000 T10171072 57005
HPN,2010-01-02 09:56,-73.7075,41.0669,28.94,19.04,66.09,310.00,12.00,M,29.63,1004.20,9.00,M,BKN,OVC,   ,   ,2500.00,9000.00,M,M,M,M,M,M,M,M,M,18.11,METAR KHPN 020956Z 31012KT 9SM BKN025 OVC090 M02/M07 A2963 RMK AO2 SLP042 T10171072
HPN,2010-01-02 10:56,-73.7075,41.0669,28.94,17.96,63.10,310.00,10.00,M,29.63,1003.90,9.00,M,BKN,   ,   ,   ,4900.00,M,M,M,M,M,M,M,M,M,M,19.13,METAR KHPN 021056Z 31010KT 9SM BKN049 M02/M08 A2963 RMK AO2 SLP039 T10171078
HPN,2010-01-02 11:56,-73.7075,41.0669,28.04,17.96,65.47,320.00,16.00,M,29.61,1003.40,10.00,24.00,OVC,   ,   ,   ,7500.00,M,M,M,M,M,M,M,M,M,M,15.26,METAR KHPN 021156Z 32016G24KT 10SM OVC075 M02/M08 A2961 RMK AO2 SLP034 60000 T10221078 10000 21022 58012
HPN,2010-01-02 12:56,-73.7075,41.0669,28.04,17.06,62.97,310.00,16.00,M,29.61,1003.40,10.00,23.00,OVC,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,15.26,METAR KHPN 021256Z 31016G23KT 10SM OVC070 M02/M08 A2961 RMK AO2 SLP034 T10221083
HPN,2010-01-02 13:56,-73.7075,41.0669,26.96,17.06,65.84,310.00,12.00,M,29.60,1003.30,10.00,22.00,OVC,   ,   ,   ,6500.00,M,M,M,M,M,M,M,M,M,M,15.59,METAR KHPN 021356Z 31012G22KT 10SM OVC065 M03/M08 A2960 RMK AO2 SLP033 T10281083
HPN,2010-01-02 14:56,-73.7075,41.0669,26.96,15.98,62.83,310.00,19.00,M,29.61,1003.50,10.00,23.00,OVC,   ,   ,   ,6000.00,M,M,M,M,M,M,M,26.00,320.00,2010-01-02 14:44,12.77,METAR KHPN 021456Z 31019G23KT 10SM OVC060 M03/M09 A2961 RMK AO2 PK WND 32026/1444 SNB30E37 SLP035 P0000 60000 T10281089 53001
HPN,2010-01-02 15:56,-73.7075,41.0669,26.96,15.98,62.83,300.00,21.00,M,29.60,1003.00,10.00,26.00,FEW,BKN,   ,   ,6000.00,7500.00,M,M,M,M,M,M,26.00,300.00,2010-01-02 15:54,12.13,METAR KHPN 021556Z 30021G26KT 10SM FEW060 BKN075 M03/M09 A2960 RMK AO2 PK WND 30026/1554 SLP030 T10281089
HPN,2010-01-02 16:56,-73.7075,41.0669,26.06,14.00,59.81,300.00,21.00,M,29.58,1002.60,10.00,26.00,FEW,BKN,OVC,   ,2700.00,8000.00,9000.00,M,M,M,M,M,28.00,310.00,2010-01-02 16:32,10.93,METAR KHPN 021656Z 30021G26KT 10SM FEW027 BKN080 OVC090 M03/M10 A2958 RMK AO2 PK WND 31028/1632 SLP026 T10331100
HPN,2010-01-02 17:56,-73.7075,41.0669,26.06,12.92,57.04,310.00,13.00,M,29.56,1002.10,10.00,24.00,BKN,BKN,   ,   ,6500.00,9000.00,M,M,M,M,M,M,28.00,310.00,2010-01-02 17:44,13.96,METAR KHPN 021756Z 31013G24KT 10SM BKN065 BKN090 M03/M11 A2956 RMK AO2 PK WND 31028/1744 SLP021 60000 T10331106 11017 21033 58015
HPN,2010-01-02 18:56,-73.7075,41.0669,26.06,12.02,54.82,310.00,19.00,M,29.56,1001.90,10.00,25.00,OVC,   ,   ,   ,7000.00,M,M,M,M,M,M,M,29.00,310.00,2010-01-02 18:00,11.58,METAR KHPN 021856Z 31019G25KT 10SM OVC070 M03/M11 A2956 RMK AO2 PK WND 31029/1800 SLP019 T10331111
HPN,2010-01-02 19:56,-73.7075,41.0669,26.06,10.94,52.25,310.00,20.00,M,29.57,1002.30,10.00,28.00,BKN,   ,   ,   ,8000.00,M,M,M,M,M,M,M,28.00,290.00,2010-01-02 19:47,11.25,METAR KHPN 021956Z 31020G28KT 10SM BKN080 M03/M12 A2957 RMK AO2 PK WND 29028/1947 SLP023 T10331117
HPN,2010-01-02 20:56,-73.7075,41.0669,24.08,8.96,51.93,310.00,22.00,M,29.58,1002.60,10.00,30.00,BKN,BKN,   ,   ,6000.00,10000.00,M,M,M,M,M,M,31.00,290.00,2010-01-02 20:37,7.97,METAR KHPN 022056Z 31022G30KT 10SM BKN060 BKN100 M04/M13 A2958 RMK AO2 PK WND 29031/2037 SLP026 T10441128 53006
HPN,2010-01-02 21:56,-73.7075,41.0669,21.92,8.96,56.87,300.00,18.00,M,29.59,1003.20,10.00,32.00,SCT,BKN,   ,   ,5500.00,9000.00,M,M,M,M,M,M,33.00,320.00,2010-01-02 21:40,6.48,METAR KHPN 022156Z 30018G32KT 10SM SCT055 BKN090 M06/M13 A2959 RMK AO2 PK WND 32033/2140 SLP032 T10561128
HPN,2010-01-02 22:56,-73.7075,41.0669,19.94,6.98,56.56,300.00,27.00,M,29.60,1003.40,10.00,34.00,SCT,   ,   ,   ,5500.00,M,M,M,M,M,M,M,34.00,300.00,2010-01-02 22:55,0.91,METAR KHPN 022256Z 30027G34KT 10SM SCT055 M07/M14 A2960 RMK AO2 PK WND 30034/2255 SLP034 T10671139
HPN,2010-01-02 23:56,-73.7075,41.0669,17.06,5.00,58.49,310.00,24.00,M,29.61,1003.80,10.00,33.00,BKN,   ,   ,   ,12000.00,M,M,M,M,M,M,M,38.00,300.00,2010-01-02 23:43,-2.10,METAR KHPN 022356Z 31024G33KT 10SM BKN120 M08/M15 A2961 RMK AO2 PK WND 30038/2343 SLP038 T10831150 11033 21083 51009
HPN,2010-01-03 00:56,-73.7075,41.0669,15.98,3.02,55.95,300.00,27.00,M,29.61,1003.90,10.00,36.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,40.00,310.00,2010-01-03 00:07,-4.49,METAR KHPN 030056Z 30027G36KT 10SM CLR M09/M16 A2961 RMK AO2 PK WND 31040/0007 SLP039 T10891161
HPN,2010-01-03 01:56,-73.7075,41.0669,15.08,3.02,58.19,300.00,25.00,M,29.60,1003.40,10.00,34.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,39.00,290.00,2010-01-03 00:59,-5.09,METAR KHPN 030156Z 30025G34KT 10SM CLR M09/M16 A2960 RMK AO2 PK WND 29039/0059 SLP034 T10941161
HPN,2010-01-03 02:56,-73.7075,41.0669,15.08,3.92,60.65,300.00,26.00,M,29.58,1002.80,10.00,34.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,41.00,300.00,2010-01-03 02:11,-5.41,METAR KHPN 030256Z 30026G34KT 10SM CLR M09/M16 A2958 RMK AO2 PK WND 30041/0211 SLP028 T10941156 58010
HPN,2010-01-03 03:56,-73.7075,41.0669,15.08,3.92,60.65,290.00,19.00,M,29.56,1002.00,10.00,32.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,40.00,310.00,2010-01-03 03:09,-2.94,METAR KHPN 030356Z 29019G32KT 10SM CLR M09/M16 A2956 RMK AO2 PK WND 31040/0309 SLP020 T10941156
HPN,2010-01-03 04:56,-73.7075,41.0669,15.08,3.92,60.65,300.00,29.00,M,29.52,1000.80,10.00,39.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,39.00,300.00,2010-01-03 04:55,-6.30,METAR KHPN 030456Z AUTO 30029G39KT 10SM CLR M09/M16 A2952 RMK AO2 PK WND 30039/0455 SLP008 T10941156 400061094 TSNO
HPN,2010-01-03 05:56,-73.7075,41.0669,15.08,3.92,60.65,300.00,28.00,M,29.50,1000.10,10.00,43.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,46.00,290.00,2010-01-03 05:28,-6.01,METAR KHPN 030556Z 30028G43KT 10SM CLR M09/M16 A2950 RMK AO2 PK WND 29046/0528 SLP001 T10941156 11083 21094 56026
HPN,2010-01-03 06:56,-73.7075,41.0669,15.08,3.02,58.19,290.00,19.00,M,29.48,999.40,10.00,40.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,41.00,310.00,2010-01-03 05:59,-2.94,METAR KHPN 030656Z 29019G40KT 10SM CLR M09/M16 A2948 RMK AO2 PK WND 31041/0559 SLP994 T10941161
HPN,2010-01-03 07:56,-73.7075,41.0669,15.08,3.02,58.19,300.00,24.00,M,29.47,999.00,10.00,35.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,37.00,310.00,2010-01-03 07:02,-4.77,METAR KHPN 030756Z 30024G35KT 10SM CLR M09/M16 A2947 RMK AO2 PK WND 31037/0702 SLP990 T10941161
HPN,2010-01-03 08:56,-73.7075,41.0669,15.08,3.02,58.19,300.00,22.00,M,29.45,998.50,10.00,38.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,40.00,290.00,2010-01-03 08:43,-4.08,METAR KHPN 030856Z 30022G38KT 10SM CLR M09/M16 A2945 RMK AO2 PK WND 29040/0843 SLP985 T10941161 56017
HPN,2010-01-03 09:56,-73.7075,41.0669,15.98,3.02,55.95,290.00,27.00,M,29.41,997.20,10.00,40.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,42.00,300.00,2010-01-03 09:42,-4.49,METAR KHPN 030956Z 29027G40KT 10SM CLR M09/M16 A2941 RMK AO2 PK WND 30042/0942 SLP972 T10891161
HPN,2010-01-03 10:56,-73.7075,41.0669,15.98,3.92,58.32,290.00,22.00,M,29.40,996.90,10.00,42.00,SCT,   ,   ,   ,11000.00,M,M,M,M,M,M,M,44.00,290.00,2010-01-03 10:14,-2.87,METAR KHPN 031056Z 29022G42KT 10SM SCT110 M09/M16 A2940 RMK AO2 PK WND 29044/1014 SLP969 T10891156
HPN,2010-01-03 11:56,-73.7075,41.0669,15.98,3.02,55.95,290.00,22.00,M,29.39,996.50,10.00,40.00,OVC,   ,   ,   ,10000.00,M,M,M,M,M,M,M,42.00,310.00,2010-01-03 11:04,-2.87,METAR KHPN 031156Z 29022G40KT 10SM OVC100 M09/M16 A2939 RMK AO2 PK WND 31042/1104 SLP965 T10891161 11089 21094 56021
HPN,2010-01-03 12:56,-73.7075,41.0669,15.98,3.92,58.32,300.00,22.00,M,29.38,996.30,10.00,34.00,FEW,BKN,   ,   ,2000.00,8000.00,M,M,M,M,M,M,38.00,290.00,2010-01-03 12:22,-2.87,METAR KHPN 031256Z 30022G34KT 10SM FEW020 BKN080 M09/M16 A2938 RMK AO2 PK WND 29038/1222 SLP963 T10891156
HPN,2010-01-03 13:56,-73.7075,41.0669,17.06,5.00,58.49,300.00,27.00,M,29.39,996.70,10.00,42.00,FEW,BKN,   ,   ,2000.00,6000.00,M,M,M,M,M,M,45.00,300.00,2010-01-03 13:39,-3.02,METAR KHPN 031356Z 30027G42KT 10SM FEW020 BKN060 M08/M15 A2939 RMK AO2 PK WND 30045/1339 SLP967 T10831150
HPN,2010-01-03 14:56,-73.7075,41.0669,17.06,6.08,61.44,300.00,21.00,M,29.40,997.00,5.00,38.00,FEW,OVC,   ,   ,2000.00,5500.00,M,M,-SN,M,M,M,45.00,290.00,2010-01-03 14:37,-1.07,METAR KHPN 031456Z 30021G38KT 5SM -SN FEW020 OVC055 M08/M14 A2940 RMK AO2 PK WND 29045/1437 UPB29E49SNB49 SLP970 P0000 60000 T10831144 53005
HPN,2010-01-03 15:56,-73.7075,41.0669,19.04,6.08,56.43,300.00,26.00,M,29.39,996.70,10.00,35.00,SCT,BKN,   ,   ,5500.00,9000.00,M,M,M,M,M,M,40.00,310.00,2010-01-03 14:59,-0.03,METAR KHPN 031556Z 30026G35KT 10SM SCT055 BKN090 M07/M14 A2939 RMK AO2 PK WND 31040/1459 SNE15 SLP967 P0000 T10721144
HPN,2010-01-03 16:56,-73.7075,41.0669,19.94,5.00,51.68,310.00,22.00,M,29.39,996.40,10.00,35.00,BKN,   ,   ,   ,8500.00,M,M,M,M,M,M,M,37.00,300.00,2010-01-03 16:19,2.43,METAR KHPN 031656Z 31022G35KT 10SM BKN085 M07/M15 A2939 RMK AO2 PK WND 30037/1619 SLP964 T10671150
HPN,2010-01-03 17:56,-73.7075,41.0669,19.04,10.94,70.22,310.00,23.00,M,29.39,996.50,2.50,35.00,BKN,OVC,   ,   ,1600.00,2300.00,M,M,-SN BLSN,M,M,M,37.00,290.00,2010-01-03 17:29,0.89,METAR KHPN 031756Z 31023G35KT 2 1/2SM -SN BLSN BKN016 OVC023 M07/M12 A2939 RMK AO2 PK WND 29037/1729 UPB04E12SNB12 SLP965 -SN BLSN P0000 60000 T10721117 11061 21089 56005
HPN,2010-01-03 18:56,-73.7075,41.0669,19.04,10.04,67.46,300.00,25.00,M,29.39,996.70,5.00,38.00,BKN,BKN,   ,   ,1700.00,2600.00,M,M,BR,M,M,M,38.00,320.00,2010-01-03 18:51,0.27,METAR KHPN 031856Z 30025G38KT 5SM BR BKN017 BKN026 M07/M12 A2939 RMK AO2 PK WND 32038/1851 SNE52 SLP967 P0000 T10721122
HPN,2010-01-03 19:56,-73.7075,41.0669,19.04,8.06,61.72,310.00,23.00,M,29.42,997.50,7.00,35.00,SCT,BKN,   ,   ,2800.00,8000.00,M,M,BR,M,M,M,37.00,300.00,2010-01-03 19:43,0.89,METAR KHPN 031956Z 31023G35KT 7SM BR SCT028 BKN080 M07/M13 A2942 RMK AO2 PK WND 30037/1943 SLP975 T10721133
HPN,2010-01-03 20:56,-73.7075,41.0669,17.96,6.08,59.10,310.00,22.00,M,29.46,998.90,10.00,33.00,BKN,BKN,   ,   ,7000.00,9000.00,M,M,BR,M,M,M,36.00,320.00,2010-01-03 20:45,-0.22,METAR KHPN 032056Z 31022G33KT 10SM BR BKN070 BKN090 M08/M14 A2946 RMK AO2 PK WND 32036/2045 SLP989 60000 T10781144 53024
HPN,2010-01-03 21:56,-73.7075,41.0669,17.96,8.06,64.65,310.00,22.00,M,29.47,999.40,2.50,30.00,OVC,   ,   ,   ,2300.00,M,M,M,BR,M,M,M,39.00,320.00,2010-01-03 21:41,-0.22,METAR KHPN 032156Z 31022G30KT 2 1/2SM BR OVC023 M08/M13 A2947 RMK AO2 PK WND 32039/2141 SLP994 T10781133
HPN,2010-01-03 22:56,-73.7075,41.0669,19.04,6.08,56.43,310.00,24.00,M,29.50,1000.20,8.00,34.00,SCT,   ,   ,   ,9000.00,M,M,M,BR,M,M,M,34.00,300.00,2010-01-03 22:49,0.57,METAR KHPN 032256Z 31024G34KT 8SM BR SCT090 M07/M14 A2950 RMK AO2 PK WND 30034/2249 SLP002 T10721144
HPN,2010-01-03 23:56,-73.7075,41.0669,19.04,6.08,56.43,310.00,22.00,M,29.52,1000.80,10.00,34.00,BKN,   ,   ,   ,10000.00,M,M,M,M,M,M,M,36.00,310.00,2010-01-03 23:02,1.22,METAR KHPN 032356Z 31022G34KT 10SM BKN100 M07/M14 A2952 RMK AO2 PK WND 31036/2302 SLP008 60000 T10721144 11072 21078 53020
HPN,2010-01-04 00:56,-73.7075,41.0669,19.04,6.98,58.78,310.00,21.00,M,29.53,1001.30,10.00,32.00,FEW,   ,   ,   ,3300.00,M,M,M,M,M,M,M,37.00,320.00,2010-01-04 00:02,1.57,METAR KHPN 040056Z 31021G32KT 10SM FEW033 M07/M14 A2953 RMK AO2 PK WND 32037/0002 SLP013 T10721139
HPN,2010-01-04 01:56,-73.7075,41.0669,19.04,6.98,58.78,310.00,23.00,M,29.54,1001.60,10.00,31.00,BKN,   ,   ,   ,11000.00,M,M,M,M,M,M,M,32.00,310.00,2010-01-04 01:39,0.89,METAR KHPN 040156Z 31023G31KT 10SM BKN110 M07/M14 A2954 RMK AO2 PK WND 31032/0139 SLP016 T10721139
HPN,2010-01-04 02:56,-73.7075,41.0669,19.04,6.98,58.78,310.00,14.00,M,29.56,1002.10,10.00,20.00,BKN,   ,   ,   ,11000.00,M,M,M,M,M,M,M,32.00,310.00,2010-01-04 01:57,4.46,METAR KHPN 040256Z 31014G20KT 10SM BKN110 M07/M14 A2956 RMK AO2 PK WND 31032/0157 SLP021 T10721139 53013
