#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2006-01-01 00:00:00+00:00 2006-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
HPN,2006-01-03 01:56,-73.7075,41.0669,35.06,33.98,95.79,110.00,7.00,0.07,30.05,1018.20,2.50,M,OVC,   ,   ,   ,500.00,M,M,M,-RA BR,M,M,M,M,M,M,28.51,METAR KHPN 030156Z 11007KT 2 1/2SM -RA BR OVC005 02/01 A3005 RMK AO2 CIG 003V008 SLP182 P0007 T00170011 $
HPN,2006-01-03 02:56,-73.7075,41.0669,35.96,33.98,92.43,100.00,8.00,0.06,30.01,1016.90,2.00,M,VV ,   ,   ,   ,300.00,M,M,M,-RA BR,M,M,M,M,M,M,28.99,METAR KHPN 030256Z 10008KT 2SM -RA BR VV003 02/01 A3001 RMK AO2 SLP169 P0006 6//// T00220011 58033 $
HPN,2006-01-03 03:56,-73.7075,41.0669,35.96,35.06,96.49,100.00,10.00,0.08,29.98,1015.90,2.50,17.00,VV ,   ,   ,   ,300.00,M,M,M,-RA BR,M,M,M,M,M,M,27.93,METAR KHPN 030356Z 10010G17KT 2 1/2SM -RA BR VV003 02/02 A2998 RMK AO2 SLP159 P0008 T00220017 $
HPN,2006-01-03 04:56,-73.7075,41.0669,37.04,35.06,92.46,110.00,13.00,0.07,29.95,1014.90,4.00,19.00,OVC,   ,   ,   ,300.00,M,M,M,-RA BR,M,M,M,M,M,M,28.03,METAR KHPN 030456Z 11013G19KT 080V140 4SM -RA BR OVC003 03/02 A2995 RMK AO2 SLP149 P0007 T00280017 400560000 $
HPN,2006-01-03 05:56,-73.7075,41.0669,37.04,35.96,95.82,100.00,13.00,0.07,29.91,1013.50,3.00,26.00,OVC,   ,   ,   ,500.00,M,M,M,RA BR,M,M,M,M,M,M,28.03,METAR KHPN 030556Z 10013G26KT 3SM RA BR OVC005 03/02 A2991 RMK AO2 PK WND 10026/0552 SLP135 P0007 6//// T00280022 10028 20017 58033 $
HPN,2006-01-03 06:56,-73.7075,41.0669,35.96,33.98,92.43,90.00,18.00,0.07,29.89,1012.60,3.00,22.00,BKN,OVC,   ,   ,500.00,800.00,M,M,RA BR,M,M,M,M,M,M,24.96,METAR KHPN 030656Z 09018G22KT 3SM RA BR BKN005 OVC008 02/01 A2989 RMK AO2 PK WND 07027/0644 SLP126 P0007 T00220011 $
HPN,2006-01-03 07:56,-73.7075,41.0669,35.96,33.08,89.16,90.00,13.00,0.09,29.87,1011.90,3.00,23.00,OVC,   ,   ,   ,700.00,M,M,M,RA BR,M,M,M,M,M,M,26.64,METAR KHPN 030756Z 09013G23KT 3SM RA BR OVC007 02/01 A2987 RMK AO2 CIG 005V011 SLP119 P0009 T00220006 $
HPN,2006-01-03 08:56,-73.7075,41.0669,35.06,33.08,92.40,80.00,10.00,0.11,29.85,1011.50,4.00,19.00,OVC,   ,   ,   ,900.00,M,M,M,RA BR,M,M,M,M,M,M,26.81,METAR KHPN 030856Z 08010G19KT 4SM RA BR OVC009 02/01 A2985 RMK AO2 CIG 006V011 SLP115 P0011 60027 T00170006 56020 $
HPN,2006-01-03 09:56,-73.7075,41.0669,33.98,32.00,92.36,90.00,9.00,0.11,29.86,1011.80,3.00,16.00,OVC,   ,   ,   ,900.00,M,M,M,RA BR,M,M,M,M,M,M,25.98,METAR KHPN 030956Z 09009G16KT 3SM RA BR OVC009 01/00 A2986 RMK AO2 RAE31B51SNB31E51 CIG 006V013 SLP118 P0011 T00110000 $
HPN,2006-01-03 10:56,-73.7075,41.0669,33.08,32.00,95.75,70.00,11.00,0.11,29.85,1011.70,1.00,15.00,OVC,   ,   ,   ,1100.00,M,M,M,-SN BR,M,M,M,M,M,M,23.83,METAR KHPN 031056Z 07011G15KT 1SM -SN BR OVC011 01/00 A2985 RMK AO2 RAE08SNB08 SLP117 P0011 T00060000 $
HPN,2006-01-03 11:56,-73.7075,41.0669,33.98,32.00,92.36,80.00,10.00,0.10,29.84,1011.30,1.00,18.00,BKN,OVC,   ,   ,700.00,1500.00,M,M,-SN BR,M,M,M,M,M,M,25.45,METAR KHPN 031156Z 08010G18KT 1SM -SN BR BKN007 OVC015 01/00 A2984 RMK AO2 SLP113 P0010 60059 7//// T00110000 10028 20006 58003 $
HPN,2006-01-03 12:56,-73.7075,41.0669,33.98,32.00,92.36,70.00,10.00,0.10,29.86,1011.80,1.50,17.00,BKN,OVC,   ,   ,500.00,1300.00,M,M,-SN BR,M,M,M,M,M,M,25.45,METAR KHPN 031256Z 07010G17KT 030V100 1 1/2SM -SN BR BKN005 OVC013 01/00 A2986 RMK AO2 SLP118 P0010 T00110000 $
HPN,2006-01-03 13:56,-73.7075,41.0669,35.06,32.00,88.47,60.00,13.00,0.08,29.88,1012.40,2.50,21.00,BKN,OVC,   ,   ,800.00,1500.00,M,M,UP BR,M,M,M,M,M,M,25.49,METAR KHPN 031356Z 06013G21KT 2 1/2SM UP BR BKN008 OVC015 02/00 A2988 RMK AO2 UPB24SNE24 SLP124 P0008 T00170000
HPN,2006-01-03 14:56,-73.7075,41.0669,35.06,32.00,88.47,50.00,13.00,0.07,29.89,1012.70,2.50,21.00,BKN,OVC,   ,   ,800.00,1500.00,M,M,-SN BR,M,M,M,M,M,M,25.49,METAR KHPN 031456Z 05013G21KT 2 1/2SM -SN BR BKN008 OVC015 02/00 A2989 RMK AO2 UPE1359B19E37SNB1359E19B37 SLP127 P0007 60025 T00170000 51015
HPN,2006-01-03 15:56,-73.7075,41.0669,33.98,32.00,92.36,50.00,11.00,0.05,29.88,1012.50,2.50,19.00,BKN,OVC,   ,   ,800.00,1500.00,M,M,-SN BR,M,M,M,M,M,M,24.97,METAR KHPN 031556Z 05011G19KT 2 1/2SM -SN BR BKN008 OVC015 01/00 A2988 RMK AO2 UPB04E17SNE04B17 SLP125 P0005 T00110000
HPN,2006-01-03 16:56,-73.7075,41.0669,33.98,32.00,92.36,50.00,13.00,0.05,29.87,1012.10,1.50,19.00,BKN,OVC,   ,   ,400.00,1500.00,M,M,-SN BR,M,M,M,M,M,M,24.11,METAR KHPN 031656Z 05013G19KT 1 1/2SM -SN BR BKN004 OVC015 01/00 A2987 RMK AO2 SLP121 P0005 T00110000
HPN,2006-01-03 17:56,-73.7075,41.0669,33.98,32.00,92.36,50.00,11.00,0.04,29.86,1011.70,1.50,29.00,BKN,OVC,   ,   ,400.00,1500.00,M,M,-SN BR,M,M,M,M,M,M,24.97,METAR KHPN 031756Z 05011G29KT 1 1/2SM -SN BR BKN004 OVC015 01/00 A2986 RMK AO2 PK WND 03029/1751 SLP117 P0004 60039 T00110000 10017 20011 58010
HPN,2006-01-03 18:56,-73.7075,41.0669,35.06,32.00,88.47,40.00,12.00,0.03,29.86,1011.80,2.00,19.00,BKN,OVC,   ,   ,500.00,1000.00,M,M,-SN BR,M,M,M,M,M,M,25.90,METAR KHPN 031856Z 04012G19KT 2SM -SN BR BKN005 OVC010 02/00 A2986 RMK AO2 SLP118 P0003 T00170000
HPN,2006-01-03 19:56,-73.7075,41.0669,33.98,32.00,92.36,50.00,9.00,0.03,29.88,1012.60,2.00,M,BKN,BKN,OVC,   ,1200.00,1900.00,2500.00,M,-SN BR,M,M,M,M,M,M,25.98,METAR KHPN 031956Z 05009KT 2SM -SN BR BKN012 BKN019 OVC025 01/00 A2988 RMK AO2 SLP126 P0003 T00110000
HPN,2006-01-03 20:56,-73.7075,41.0669,33.98,30.92,88.42,40.00,11.00,0.02,29.91,1013.60,2.00,16.00,BKN,OVC,   ,   ,1600.00,2700.00,M,M,-SN BR,M,M,M,M,M,M,24.97,METAR KHPN 032056Z 04011G16KT 2SM -SN BR BKN016 OVC027 01/M01 A2991 RMK AO2 SLP136 P0002 60008 T00111006 53017
HPN,2006-01-03 21:56,-73.7075,41.0669,33.98,30.92,88.42,50.00,9.00,0.02,29.93,1014.30,1.50,M,BKN,OVC,   ,   ,1200.00,1900.00,M,M,-SN BR,M,M,M,M,M,M,25.98,METAR KHPN 032156Z 05009KT 1 1/2SM -SN BR BKN012 OVC019 01/M01 A2993 RMK AO2 SLP143 P0002 T00111006
HPN,2006-01-03 22:56,-73.7075,41.0669,33.98,30.02,85.24,40.00,10.00,M,29.96,1015.10,4.00,17.00,BKN,BKN,OVC,   ,1600.00,3700.00,6000.00,M,-SN BR,M,M,M,M,M,M,25.45,METAR KHPN 032256Z 04010G17KT 4SM -SN BR BKN016 BKN037 OVC060 01/M01 A2996 RMK AO2 SLP151 P0000 T00111011
HPN,2006-01-03 23:56,-73.7075,41.0669,33.98,28.94,81.57,50.00,11.00,M,29.99,1016.20,8.00,M,BKN,OVC,   ,   ,1600.00,4900.00,M,M,-SN,M,M,M,M,M,M,24.97,METAR KHPN 032356Z 05011KT 8SM -SN BKN016 OVC049 01/M02 A2999 RMK AO2 UPB41E48SNE41B52 SLP162 P0000 60010 T00111017 10017 20011 53026
HPN,2006-01-04 00:56,-73.7075,41.0669,33.98,28.94,81.57,30.00,10.00,M,30.00,1016.70,10.00,M,BKN,OVC,   ,   ,1800.00,7500.00,M,M,M,M,M,M,M,M,M,25.45,METAR KHPN 040056Z 03010KT 10SM BKN018 OVC075 01/M02 A3000 RMK AO2 UPB2357E42SNE2357 SLP167 P0000 T00111017
HPN,2006-01-04 01:56,-73.7075,41.0669,33.08,28.94,84.56,40.00,8.00,M,30.01,1017.10,6.00,M,BKN,OVC,   ,   ,1500.00,5000.00,M,M,-SN BR,M,M,M,M,M,M,25.44,METAR KHPN 040156Z 04008KT 6SM -SN BR BKN015 OVC050 01/M02 A3001 RMK AO2 UPB17E37SNB56 SLP171 P0000 T00061017
HPN,2006-01-04 02:56,-73.7075,41.0669,33.08,26.96,77.96,40.00,10.00,M,30.02,1017.40,10.00,M,BKN,OVC,   ,   ,1500.00,5000.00,M,M,M,M,M,M,M,M,M,24.32,METAR KHPN 040256Z 04010KT 10SM BKN015 OVC050 01/M03 A3002 RMK AO2 UPB07E12RAB12E13SNE07 SLP174 P0000 60000 T00061028 51012
HPN,2006-01-04 03:56,-73.7075,41.0669,32.00,24.98,75.00,40.00,8.00,M,30.01,1017.00,10.00,16.00,BKN,OVC,   ,   ,1500.00,5000.00,M,M,M,M,M,M,M,M,M,24.11,METAR KHPN 040356Z 04008G16KT 10SM BKN015 OVC050 00/M04 A3001 RMK AO2 SLP170 T00001039
HPN,2006-01-04 04:56,-73.7075,41.0669,32.00,24.98,75.00,20.00,8.00,M,30.01,1017.10,10.00,M,OVC,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,24.11,METAR KHPN 040456Z 02008KT 10SM OVC100 00/M04 A3001 RMK AO2 SLP171 T00001039 400280000
HPN,2006-01-04 05:56,-73.7075,41.0669,30.02,21.92,71.48,30.00,8.00,M,30.01,1017.20,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,21.67,METAR KHPN 040556Z 03008KT 10SM CLR M01/M06 A3001 RMK AO2 SLP172 60000 T10111056 10011 21011 56003
HPN,2006-01-04 06:56,-73.7075,41.0669,28.94,21.92,74.70,50.00,7.00,M,30.03,1017.80,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,21.05,METAR KHPN 040656Z 05007KT 10SM CLR M02/M06 A3003 RMK AO2 SLP178 T10171056
