#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2008-01-01 00:00:00+00:00 2008-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
HPN,2008-01-02 18:56,-73.7075,41.0669,30.02,12.02,46.59,330.00,19.00,M,29.86,1011.80,10.00,28.00,SCT,   ,   ,   ,3000.00,M,M,M,M,M,M,M,28.00,350.00,2008-01-02 18:48,16.82,METAR KHPN 021856Z 33019G28KT 10SM SCT030 M01/M11 A2986 RMK AO2 PK WND 35028/1848 SLP118 T10111111
HPN,2008-01-02 19:56,-73.7075,41.0669,30.02,10.94,44.41,350.00,15.00,M,29.90,1013.20,10.00,22.00,SCT,   ,   ,   ,5500.00,M,M,M,M,M,M,M,M,M,M,18.21,METAR KHPN 021956Z 35015G22KT 10SM SCT055 M01/M12 A2990 RMK AO2 SLP132 T10111117
HPN,2008-01-02 20:56,-73.7075,41.0669,28.04,10.04,46.26,330.00,16.00,M,29.94,1014.60,10.00,25.00,FEW,SCT,   ,   ,6000.00,8000.00,M,M,M,M,M,M,M,M,M,15.26,METAR KHPN 022056Z 33016G25KT 10SM FEW060 SCT080 M02/M12 A2994 RMK AO2 SLP146 T10221122 53035
HPN,2008-01-02 21:56,-73.7075,41.0669,24.98,8.96,50.02,320.00,14.00,M,29.98,1016.30,10.00,20.00,FEW,   ,   ,   ,6000.00,M,M,M,M,M,M,M,27.00,330.00,2008-01-02 21:34,12.11,METAR KHPN 022156Z 32014G20KT 10SM FEW060 M04/M13 A2998 RMK AO2 PK WND 33027/2134 SLP163 T10391128
HPN,2008-01-02 22:56,-73.7075,41.0669,21.92,6.98,52.01,320.00,13.00,M,30.05,1018.60,10.00,21.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,8.65,METAR KHPN 022256Z 32013G21KT 10SM CLR M06/M14 A3005 RMK AO2 SLP186 T10561139
HPN,2008-01-02 23:56,-73.7075,41.0669,19.94,3.02,47.19,330.00,17.00,M,30.10,1020.40,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,4.28,METAR KHPN 022356Z 33017KT 10SM CLR M07/M16 A3010 RMK AO2 SLP204 T10671161 11011 21067 53055
HPN,2008-01-03 00:56,-73.7075,41.0669,19.04,1.04,44.73,320.00,12.00,M,30.14,1021.80,10.00,21.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,5.51,METAR KHPN 030056Z 32012G21KT 10SM CLR M07/M17 A3014 RMK AO2 SLP218 T10721172
HPN,2008-01-03 01:56,-73.7075,41.0669,17.06,-0.94,44.38,320.00,15.00,M,30.18,1023.10,10.00,20.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.41,METAR KHPN 030156Z 32015G20KT 10SM CLR M08/M18 A3018 RMK AO2 SLP231 T10831183
HPN,2008-01-03 02:56,-73.7075,41.0669,15.08,-2.02,45.96,320.00,13.00,M,30.22,1024.60,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-0.11,METAR KHPN 030256Z 32013KT 10SM CLR M09/M19 A3022 RMK AO2 SLP246 T10941189 53040
HPN,2008-01-03 03:56,-73.7075,41.0669,15.08,-2.02,45.96,320.00,14.00,M,30.25,1025.60,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-0.65,METAR KHPN 030356Z 32014KT 10SM CLR M09/M19 A3025 RMK AO2 SLP256 T10941189
HPN,2008-01-03 04:56,-73.7075,41.0669,15.08,-2.02,45.96,330.00,11.00,M,30.27,1026.30,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.08,METAR KHPN 030456Z 33011KT 10SM CLR M09/M19 A3027 RMK AO2 SLP263 T10941189 400221100
HPN,2008-01-03 05:56,-73.7075,41.0669,12.92,-0.94,53.17,340.00,10.00,M,30.29,1027.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-0.96,METAR KHPN 030556Z 34010KT 10SM CLR M11/M18 A3029 RMK AO2 SLP270 T11061183 11067 21106 51023
HPN,2008-01-03 06:56,-73.7075,41.0669,12.02,-2.02,52.57,340.00,8.00,M,30.31,1027.80,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-0.50,METAR KHPN 030656Z 34008KT 10SM CLR M11/M19 A3031 RMK AO2 SLP278 T11111189
HPN,2008-01-03 07:56,-73.7075,41.0669,12.02,-2.02,52.57,340.00,7.00,M,30.33,1028.20,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,0.42,METAR KHPN 030756Z 34007KT 10SM CLR M11/M19 A3033 RMK AO2 SLP282 T11111189
HPN,2008-01-03 08:56,-73.7075,41.0669,12.92,-0.94,53.17,320.00,11.00,M,30.35,1028.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-1.65,METAR KHPN 030856Z 32011KT 10SM CLR M11/M18 A3035 RMK AO2 SLP289 T11061183 51019
HPN,2008-01-03 09:56,-73.7075,41.0669,12.92,-0.94,53.17,310.00,12.00,M,30.37,1029.90,10.00,18.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-2.28,METAR KHPN 030956Z 31012G18KT 10SM CLR M11/M18 A3037 RMK AO2 SLP299 T11061183
HPN,2008-01-03 10:56,-73.7075,41.0669,12.02,-2.02,52.57,330.00,15.00,M,30.42,1031.40,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-5.12,METAR KHPN 031056Z 33015KT 10SM CLR M11/M19 A3042 RMK AO2 SLP314 T11111189
HPN,2008-01-03 11:56,-73.7075,41.0669,8.96,-4.00,54.84,340.00,10.00,M,30.45,1032.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-5.92,METAR KHPN 031156Z 34010KT 10SM CLR M13/M20 A3045 RMK AO2 SLP327 T11281200 11106 21128 53036
HPN,2008-01-03 12:56,-73.7075,41.0669,10.04,-2.92,55.01,330.00,12.00,M,30.48,1033.80,10.00,M,FEW,   ,   ,   ,4000.00,M,M,M,M,M,M,M,M,M,M,-5.95,METAR KHPN 031256Z 33012KT 10SM FEW040 M12/M19 A3048 RMK AO2 SLP338 T11221194
HPN,2008-01-03 13:56,-73.7075,41.0669,10.94,-4.00,50.19,350.00,13.00,M,30.52,1035.10,10.00,19.00,FEW,   ,   ,   ,4000.00,M,M,M,M,M,M,M,M,M,M,-5.41,METAR KHPN 031356Z 35013G19KT 10SM FEW040 M12/M20 A3052 RMK AO2 SLP351 T11171200
HPN,2008-01-03 14:56,-73.7075,41.0669,12.92,-4.00,45.98,330.00,13.00,M,30.54,1035.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-2.88,METAR KHPN 031456Z 33013KT 10SM CLR M11/M20 A3054 RMK AO2 SLP359 T11061200 51031
HPN,2008-01-03 15:56,-73.7075,41.0669,15.08,-5.08,39.71,310.00,12.00,M,30.55,1035.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,0.47,METAR KHPN 031556Z 31012KT 10SM CLR M09/M21 A3055 RMK AO2 SLP359 T10941206
HPN,2008-01-03 16:56,-73.7075,41.0669,17.06,-7.06,33.11,330.00,15.00,M,30.53,1035.20,10.00,18.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.41,METAR KHPN 031656Z 33015G18KT 10SM CLR M08/M22 A3053 RMK AO2 SLP352 T10831217
HPN,2008-01-03 17:56,-73.7075,41.0669,17.96,-7.06,31.85,320.00,18.00,M,30.53,1035.20,10.00,23.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.27,METAR KHPN 031756Z 32018G23KT 10SM CLR M08/M22 A3053 RMK AO2 SLP352 T10781217 11078 21133 58006
HPN,2008-01-03 18:56,-73.7075,41.0669,19.04,-7.06,30.41,320.00,15.00,M,30.52,1035.00,10.00,21.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,3.98,METAR KHPN 031856Z 32015G21KT 10SM CLR M07/M22 A3052 RMK AO2 SLP350 T10721217
HPN,2008-01-03 19:56,-73.7075,41.0669,19.94,-5.98,30.84,320.00,11.00,M,30.53,1035.40,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,7.23,METAR KHPN 031956Z 32011KT 10SM CLR M07/M21 A3053 RMK AO2 SLP354 T10671211
HPN,2008-01-03 20:56,-73.7075,41.0669,17.96,-4.00,36.92,300.00,15.00,M,30.55,1036.10,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,2.58,METAR KHPN 032056Z 30015KT 10SM CLR M08/M20 A3055 RMK AO2 SLP361 T10781200 53009
HPN,2008-01-03 21:56,-73.7075,41.0669,17.06,-4.00,38.38,310.00,11.00,M,30.57,1036.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,3.59,METAR KHPN 032156Z 31011KT 10SM CLR M08/M20 A3057 RMK AO2 SLP367 T10831200
HPN,2008-01-03 22:56,-73.7075,41.0669,15.98,-5.08,38.19,320.00,9.00,M,30.60,1037.80,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,3.59,METAR KHPN 032256Z 32009KT 10SM CLR M09/M21 A3060 RMK AO2 SLP378 T10891206
HPN,2008-01-03 23:56,-73.7075,41.0669,15.08,-4.00,41.82,330.00,10.00,M,30.62,1038.60,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.75,METAR KHPN 032356Z 33010KT 10SM CLR M09/M20 A3062 RMK AO2 SLP386 T10941200 11067 21094 53024
HPN,2008-01-04 00:56,-73.7075,41.0669,12.92,-4.00,45.98,340.00,6.00,M,30.62,1038.60,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,2.55,METAR KHPN 040056Z 34006KT 10SM CLR M11/M20 A3062 RMK AO2 SLP386 T11061200
HPN,2008-01-04 01:56,-73.7075,41.0669,10.94,-2.92,52.85,330.00,6.00,M,30.62,1038.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,0.17,METAR KHPN 040156Z 33006KT 10SM CLR M12/M19 A3062 RMK AO2 SLP387 T11171194
HPN,2008-01-04 02:56,-73.7075,41.0669,12.02,-2.02,52.57,330.00,6.00,M,30.63,1038.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.47,METAR KHPN 040256Z AUTO 33006KT 10SM CLR M11/M19 A3063 RMK AO2 SLP387 T11111189 53001
HPN,2008-01-04 03:56,-73.7075,41.0669,10.94,-0.94,58.04,340.00,5.00,M,30.62,1038.50,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.38,METAR KHPN 040356Z 34005KT 10SM CLR M12/M18 A3062 RMK AO2 SLP385 T11171183
HPN,2008-01-04 04:56,-73.7075,41.0669,10.04,1.94,69.14,0.00,0.00,M,30.60,1038.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,10.04,METAR KHPN 040456Z 00000KT 10SM CLR M12/M17 A3060 RMK AO2 SLP380 T11221167 410671133
HPN,2008-01-04 05:56,-73.7075,41.0669,10.04,3.02,72.69,0.00,0.00,M,30.59,1037.60,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,10.04,METAR KHPN 040556Z 00000KT 10SM CLR M12/M16 A3059 RMK AO2 SLP376 T11221161 11094 21122 58011
HPN,2008-01-04 06:56,-73.7075,41.0669,10.94,1.94,66.42,0.00,0.00,M,30.59,1037.40,10.00,M,FEW,   ,   ,   ,11000.00,M,M,M,M,M,M,M,M,M,M,10.94,METAR KHPN 040656Z 00000KT 10SM FEW110 M12/M17 A3059 RMK AO2 SLP374 T11171167
HPN,2008-01-04 07:56,-73.7075,41.0669,14.00,1.94,58.02,250.00,3.00,M,30.58,1036.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,8.11,METAR KHPN 040756Z 25003KT 10SM CLR M10/M17 A3058 RMK AO2 SLP369 T11001167
HPN,2008-01-04 08:56,-73.7075,41.0669,15.08,3.02,58.19,0.00,0.00,M,30.56,1036.30,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,15.08,METAR KHPN 040856Z 00000KT 10SM CLR M09/M16 A3056 RMK AO2 SLP363 T10941161 58012
HPN,2008-01-04 09:56,-73.7075,41.0669,17.06,3.02,53.39,0.00,0.00,M,30.55,1035.90,10.00,M,FEW,   ,   ,   ,6000.00,M,M,M,M,M,M,M,M,M,M,17.06,METAR KHPN 040956Z 00000KT 10SM FEW060 M08/M16 A3055 RMK AO2 SLP359 T10831161
HPN,2008-01-04 10:56,-73.7075,41.0669,17.06,3.02,53.39,250.00,5.00,M,30.54,1035.80,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,8.65,METAR KHPN 041056Z 25005KT 10SM SCT100 M08/M16 A3054 RMK AO2 SLP358 T10831161
HPN,2008-01-04 11:56,-73.7075,41.0669,17.06,5.00,58.49,270.00,5.00,M,30.53,1035.40,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,8.65,METAR KHPN 041156Z 27005KT 10SM SCT100 M08/M15 A3053 RMK AO2 SLP354 T10831150 11078 21128 57009
